date	label	text
 2020 Apr 02 23:38:01	1	Zoom、機能追加を90日間凍結--セキュリティ問題の解決に集中 https://t.co/rRw89Lgngu
 2020 Apr 02 23:38:00	2	RT @PalmerReport: Just how badly has Trump fucked up the U.S. coronavirus response? Japan has now banned Americans from entering the countr…
 2020 Apr 02 23:38:00	2	RT @itsEllaCruz: Magiging okay rin ang lahat. 💕 @ Fukuoka, Japan https://t.co/nMPn4k1DrI
 2020 Apr 02 23:38:00	1	RT @tsuj: うわー、これはダメなやつだ&gt;「Zoom」のWindows版クライアントに脆弱性、認証情報を盗まれるおそれ https://t.co/cGzaX1Zqdt
 2020 Apr 02 23:38:00	1	"カバーニ、神戸と合意報道はエイプリルフール…仏メディアが明かす

残念ながら神戸入りは無いようです

詳しくはこちら👇👀
https://t.co/YfJ3zJTf4m

#PSG #カバーニ #ヴィッセル神戸 #エイプリルフール"
 2020 Apr 02 23:37:59	2	"気になるからあとでダウンロードしようっと。
#newspicks / GoogleポッドキャストがついにiOSでも利用可能に (TechCrunch Japan) #NewsPicks https://t.co/eOVhGQ2WEe"
date	label	text
 2020 Apr 02 23:38:15	1	"RT @junpeiakashi: ブルームバーグもアベノマスクって言ってる。
国際的に流行るぞ、アベノマスク。

From Abenomics to Abenomask: Japan Mask Plan Meets With Derision - Bloomberg http…"
 2020 Apr 02 23:38:14	1	RT @JpnCons_Chicago: Japan is definitely known for a love of tea and a love of all things #Kawaii, or cute! The two come together in this a…
 2020 Apr 02 23:38:14	2	"RT @Bonjour4145: 日本の支援で台湾人12人がインド出国  外交部が謝意表明 | 政治 | 中央社フォーカス台湾 MOBILE

こういったニュースはマスメディアは全く流さない

日本政府やるじゃん😊

 https://t.co/6R4LXpW2VA"
 2020 Apr 02 23:38:14	1	"RT @J_Jr_Ch: 【動画更新】皆さんと笑顔で会える日を願って…So Everybody say ""TJ""‼️😆
Travis Japan【ファンコール講座】Unique Tigers
⇒ https://t.co/EglCsKW01s
#TravisJapan #You…"
 2020 Apr 02 23:38:14	2	https://t.co/INrzam4bIj
 2020 Apr 02 23:38:14	1	"RT @Bonjour4145: 日本の支援で台湾人12人がインド出国  外交部が謝意表明 | 政治 | 中央社フォーカス台湾 MOBILE

こういったニュースはマスメディアは全く流さない

日本政府やるじゃん😊

 https://t.co/6R4LXpW2VA"
 2020 Apr 02 23:38:14	2	RT @JGuybee: F4U Corsairs and TBM Avengers of Air Group 6 aboard USS Hancock off Okinawa, Japan, 2 Apr 1945 https://t.co/aKQfjvPulx
 2020 Apr 02 23:38:14	1	2020/04/02 淀川河川敷枚方地区の野鳥撮影 オガワコマドリ(Ogawa Robin), Wild bird photography of Hirakata Yodogawa riverside.#birds_japan… https://t.co/TQayd0npfS
 2020 Apr 02 23:38:13	2	RT @matthewstoller: Japan is doing everything wrong - no testing, little quarantining, keeping society going. But so far the country is fin…
 2020 Apr 02 23:38:13	1	"RT @NTYjp: ブルームバーグ発
「アベノミクスからアベノマスクへ～日本のマスク配布計画が物笑いのタネに」

国辱、ってこういうのを呼ぶんだろうなぁ。
https://t.co/A64zhNzxSz"
 2020 Apr 02 23:38:13	2	RT @katsuyatakasu: 「死について話をしておいて」　新型コロナウイルスで英医師たち | 2020/3/31 - BBC NEWS JAPAN https://t.co/TwkPoHc6Bd
 2020 Apr 02 23:38:11	0	"@Taka09KMY ご存知かも知れませんが、Zoomのセキュリティの脆弱性が指摘されているので、少し待たれるか他のアプリを。

https://t.co/eXAgiT55TE"
 2020 Apr 02 23:38:10	1	RT @jt_mag_os: Japan Twitter reacts to Abe’s plan to distribute “2 masks per household” https://t.co/m8yHipjtv7
 2020 Apr 02 23:38:10	1	"RT @Narodovlastiye: トランプ大統領お気に入りのFOXニュースにすらバカにされる「アベノマスク」の恥。

Coronavirus measure in Japan of 2 masks per home taken as April Fool's joke,…"
 2020 Apr 02 23:38:10	2	@lilririah timing. everything. i *had* a cup, from japan. my brother-in-law brought it back for me. he passed away… https://t.co/oz2Fs1Q6mb
 2020 Apr 02 23:38:10	1	RT @tomoyo_813: @RERF_Japan Ahhh I miss them...so beautiful😊🌸
 2020 Apr 02 23:38:10	0	【事業承継関連情報】令和元年度補正予算「事業承継補助金」公募要領を公表（4月10日公募開始）⇒ https://t.co/eFdINtMGfu https://t.co/qhbSMNfwaD
 2020 Apr 02 23:38:09	1	RT @jt_mag_os: Japan Twitter reacts to Abe’s plan to distribute “2 masks per household” https://t.co/m8yHipjtv7
 2020 Apr 02 23:38:09	0	"0.66% die. 
If it is Japan, 660,000people.
Influenza deaths every year are 3,000people in Japan. In order to achiev… https://t.co/1d4Y0fEcTk"
 2020 Apr 02 23:38:09	2	RT @jt_mag_os: Japan Twitter reacts to Abe’s plan to distribute “2 masks per household” https://t.co/m8yHipjtv7
 2020 Apr 02 23:38:09	2	"RT @SenSanders: Number of people who have no health insurance:
 
🇰🇷South Korea: 0
🇨🇦Canada: 0
🇹🇼Taiwan: 0
🇯🇵Japan: 0
🇩🇪Germany: 0
🇸🇬Singapo…"
 2020 Apr 02 23:38:08	0	RT @hasan_sabitoglu: @coinkit_ mon 50 25 btc                           WHO WANTS SOME EASY MONEY? GO TO &gt;   https://t.co/SmfmBNx9XU USE MY…
 2020 Apr 02 23:38:08	2	"RT @btsworldwider: Top Countries with the most BTS songs charting on Spotify:

1. 🇻🇳Vietnam (27)🔥👑
2. 🇲🇾Malaysia (12)
3. 🇹🇭Thailand (6)
4.…"
 2020 Apr 02 23:38:08	2	"RT @McDonalds_HOSHO: ＼マックカードが当たるキャンペーン🎂／
50名様にオリジナルマックカード
1,000円分をプレゼント🎁😉

応募方法
① @McDonalds_HOSHO をフォロー
② この投稿をRT ※4/5(木)23:59まで
　
4/5は #し…"
date	label	text
 2020 Apr 02 23:38:22	2	"RT @sanspo_baystars: プロ野球、５月中旬開幕も厳しい…シーズン短縮か１２月突入か
https://t.co/wjFFvmtVzh

#baystars #ベイスターズ #DeNA #横浜 #コロナ対策 #新型コロナウイルス #npb #野球 #basebal…"
 2020 Apr 02 23:38:22	2	RT @EIegantJapan: The Weeping Stones in Okayama, Japan https://t.co/ricXhyzgOI
 2020 Apr 02 23:38:21	0	@LaPixelVixen @10MARC1 Once you have a larger data cap it would be great so see more of the area you're in. I've be… https://t.co/aC77b4Cead
 2020 Apr 02 23:38:20	0	"RT @btsworldwider: Top Countries with the most BTS songs charting on Spotify:

1. 🇻🇳Vietnam (27)🔥👑
2. 🇲🇾Malaysia (12)
3. 🇹🇭Thailand (6)
4.…"
 2020 Apr 02 23:38:20	1	"RT @ixakaixa: Is there anything u buy at convenience store?
T: Ice. Macadamia flavor. Haagen-Dazs.
Your current lock screen on ur phone?
T:…"
 2020 Apr 02 23:38:20	1	"RT @Prd_Himekawa: アニメイトでAnime Japanグッズが発売されてるので、さっそくデカ缶バッジとマグカップ条春菜さんを購入。
そして待望のタペストリーですよ！！

そいえば学生証フェアやってるんだっけね。わしの担当はいないようだけどメガ美波👓。
#10時0…"
 2020 Apr 02 23:38:20	0	"RT @btsworldwider: Top Countries with the most BTS songs charting on Spotify:

1. 🇻🇳Vietnam (27)🔥👑
2. 🇲🇾Malaysia (12)
3. 🇹🇭Thailand (6)
4.…"
 2020 Apr 02 23:38:19	2	"RT @yoshidakoichiro: やめて下さい。

KDDIとソフトバンク、5Gの合弁会社「5G JAPAN」設立　基地局の整備と相互利用を推進　2020.4.1　ITmedia
https://t.co/bOT3achn2o"
 2020 Apr 02 23:38:18	1	"🎵*TOKYO FM│2020/03/27/金 17:30-17:55 https://t.co/dNFUY45CXK
☆Good talk 明日5時まで試聴可。"
 2020 Apr 02 23:38:18	2	RT @PalmerReport: Just how badly has Trump fucked up the U.S. coronavirus response? Japan has now banned Americans from entering the countr…
 2020 Apr 02 23:38:18	2	"RT @iwonderwoo: Fallin Flower everywhere in Japan😭
https://t.co/jmB0o6yRYZ"
 2020 Apr 02 23:38:17	0	"RT @btsworldwider: Top Countries with the most BTS songs charting on Spotify:

1. 🇻🇳Vietnam (27)🔥👑
2. 🇲🇾Malaysia (12)
3. 🇹🇭Thailand (6)
4.…"
 2020 Apr 02 23:38:17	1	RT @miyamototooru: 総理。なぜ、この当然の思いに、こたえないのですか。 https://t.co/RFTuIJhgu9
 2020 Apr 02 23:38:16	1	"RT @SenSanders: Number of people who have no health insurance:
 
🇰🇷South Korea: 0
🇨🇦Canada: 0
🇹🇼Taiwan: 0
🇯🇵Japan: 0
🇩🇪Germany: 0
🇸🇬Singapo…"
 2020 Apr 02 23:38:16	1	RT @Billboard_JAPAN: 白石麻衣（乃木坂46）、自身最後のMステ出演に向けメッセージが到着 https://t.co/czzVZbAYek https://t.co/XFpcsHhYaD
 2020 Apr 02 23:38:16	1	"RT @xiahrei1215: 今日バイト行く時ふと見たら
ドームホテルの窓の灯りが文字になってた❗️
色々大変だけど笑顔を忘れず頑張ろうっと😊
SMILE JAPAN✨ https://t.co/wOPqQV9534"
 2020 Apr 02 23:38:16	2	RT @Locat1ons: Japan 🇯🇵 https://t.co/eVilXIw8i3
 2020 Apr 02 23:38:15	2	"RT @Narodovlastiye: トランプ大統領お気に入りのFOXニュースにすらバカにされる「アベノマスク」の恥。

Coronavirus measure in Japan of 2 masks per home taken as April Fool's joke,…"
date	label	text
 2020 Apr 02 23:38:30	2	"RT @NTYjp: ブルームバーグ発
「アベノミクスからアベノマスクへ～日本のマスク配布計画が物笑いのタネに」

国辱、ってこういうのを呼ぶんだろうなぁ。
https://t.co/A64zhNzxSz"
 2020 Apr 02 23:38:30	1	"RT @Bonjour4145: 日本の支援で台湾人12人がインド出国  外交部が謝意表明 | 政治 | 中央社フォーカス台湾 MOBILE

こういったニュースはマスメディアは全く流さない

日本政府やるじゃん😊

 https://t.co/6R4LXpW2VA"
 2020 Apr 02 23:38:29	1	"RT @DRAW95353002: ""アベノマスク""全世帯に2枚配布

自民党　武見議員
「まさに（総理の）お気持ちなんだと思いますね」

この国のトップがどれほど愚かであるかはこの件で十分に伝わったと感じる一方で、こういう馬鹿な取巻きが裸の王様っぷりを加速させていくんだなと落…"
 2020 Apr 02 23:38:29	1	"RT @btsworldwider: Top Countries with the most BTS songs charting on Spotify:

1. 🇻🇳Vietnam (27)🔥👑
2. 🇲🇾Malaysia (12)
3. 🇹🇭Thailand (6)
4.…"
 2020 Apr 02 23:38:29	1	RT @katsuyatakasu: 「死について話をしておいて」　新型コロナウイルスで英医師たち | 2020/3/31 - BBC NEWS JAPAN https://t.co/TwkPoHc6Bd
 2020 Apr 02 23:38:29	2	RT @Narodovlastiye: 安倍政権の「一世帯2マスク配給」方針が案の定海外デビュー。これは「アベノミクスからアベノマスクへ」と題するアメリカ大手経済紙ブルームバーグの記事。布マスクは「いかなる場合でも推奨しない」というWHOの見解も交えつつ紹介。もう恥ずかしすぎる…
 2020 Apr 02 23:38:29	1	"RT @junpeiakashi: ブルームバーグもアベノマスクって言ってる。
国際的に流行るぞ、アベノマスク。

From Abenomics to Abenomask: Japan Mask Plan Meets With Derision - Bloomberg http…"
 2020 Apr 02 23:38:28	2	"RT @jburnmurdoch: NEW: Thurs 2 April update of coronavirus trajectories

First, daily new cases
• American exceptionalism. More than 20k ne…"
 2020 Apr 02 23:38:28	1	"アベノマスク、バカ過ぎる。またバカな取り巻きのアイデアか。

♯アベノマスク https://t.co/891nnH42jR"
 2020 Apr 02 23:38:28	1	RT @estheticful: If Japan isn’t the paradise, idk what is. https://t.co/hrkWwipsjN
 2020 Apr 02 23:38:27	2	"RT @jagjagmo: 『Cuphead Medley』
【JApan Game Music Orchestra (JAGMO) 】

mov.1
https://t.co/IumbIDbMqp

mov.2
https://t.co/vcokK1sTIL https://…"
 2020 Apr 02 23:38:27	1	RT @nippondaiichi: 桜井誠 @ 2020/4/3_7:00金沢国税局は2日、3月25日に金沢税務署を訪れた納税者が武漢肺炎に感染していたと明らかにしました。確定申告で武漢肺炎が蔓延するのでは?と言われていましたが、恐れていたことが現実のものに…歯止めが掛からな…
 2020 Apr 02 23:38:26	1	"RT @btsworldwider: Top Countries with the most BTS songs charting on Spotify:

1. 🇻🇳Vietnam (27)🔥👑
2. 🇲🇾Malaysia (12)
3. 🇹🇭Thailand (6)
4.…"
 2020 Apr 02 23:38:26	2	"RT @jburnmurdoch: NEW: Thurs 2 April update of coronavirus trajectories

First, daily new cases
• American exceptionalism. More than 20k ne…"
 2020 Apr 02 23:38:26	1	RT @nippondaiichi: 桜井誠 @ 2020/4/3_7:00金沢国税局は2日、3月25日に金沢税務署を訪れた納税者が武漢肺炎に感染していたと明らかにしました。確定申告で武漢肺炎が蔓延するのでは?と言われていましたが、恐れていたことが現実のものに…歯止めが掛からな…
 2020 Apr 02 23:38:26	2	"RT @NTYjp: ブルームバーグ発
「アベノミクスからアベノマスクへ～日本のマスク配布計画が物笑いのタネに」

国辱、ってこういうのを呼ぶんだろうなぁ。
https://t.co/A64zhNzxSz"
 2020 Apr 02 23:38:26	2	"@dCUBE_japan ご参加ありがとうございました！

残念…！はずれです！
毎日当たるキャンペーンは4月7日まで
明日もチャレンジしてみてね！
https://t.co/243Dgn7GsC https://t.co/QXM3sA2Kzy"
 2020 Apr 02 23:38:26	1	"RT @NiniWanted: 🌈 Travelling by train in Japan is my favorite thing (after eating) 🚋
Animation by https://t.co/HIPb8U65yL https://t.co/esHg…"
 2020 Apr 02 23:38:25	1	RT @jt_mag_os: Japan Twitter reacts to Abe’s plan to distribute “2 masks per household” https://t.co/m8yHipjtv7
 2020 Apr 02 23:38:25	1	RT @KazukiSUGIURA: Zoom使うな、どうしても使わなきゃいけない時はブラウザでやれ、デスクトップアプリはWindows・Mac問わず絶対入れるな、入れてたらアンインストールしろ、という指令が本日全社員に出されました https://t.co/QhgN2llGVk
 2020 Apr 02 23:38:25	1	RT @cnet_japan: Zoom、機能追加を90日間凍結--セキュリティ問題の解決に集中 https://t.co/ljEyt9H0hl
 2020 Apr 02 23:38:24	0	"RT @quitamarco: そうだよねえ、ネタにされるよねえ。ホント、何だろう、この感情、情ないとか恥ずかしいとかとも違う。超現実な虚構次元に嵌まり込んだような「糠に釘」感というか……
Two Masks, No Lockdown: Japan PM's Latest Co…"
 2020 Apr 02 23:38:24	1	Et dire que y'a encore 3 semaines on empifrait nos meilleurs sushis à tokyo ! @UrbanLePharaon @Ichiban_Japan 🍣🤤 https://t.co/kw5Zt08pic
 2020 Apr 02 23:38:23	1	RT @EIegantJapan: The Weeping Stones in Okayama, Japan https://t.co/ricXhyzgOI
 2020 Apr 02 23:38:23	1	RT @zdnet_japan: Zoom、機能追加を90日間凍結--セキュリティ問題の解決に集中 https://t.co/rRw89Lgngu
 2020 Apr 02 23:38:23	1	"LIBERATION!

Japan
Hong Kong
France
Armenia https://t.co/bfaWuCoXIY"
date	label	text
 2020 Apr 02 23:38:38	1	RT @waterparks: WHAT’S UP JAPAN. MISSED YOU. SEE YOU SOON. https://t.co/QJ9HnpEmMH
 2020 Apr 02 23:38:38	1	RT @EIegantJapan: The Weeping Stones in Okayama, Japan https://t.co/ricXhyzgOI
 2020 Apr 02 23:38:38	1	RT @sadsith_dani: I miss japan.
 2020 Apr 02 23:38:36	1	"RT @nakedud: 1日1舞依👼✨

散歩&amp;体操して今日も元気にリモートワーク🌸
舞依ちゃんにも気持ちいいお日様が降り注いでいますように☀️

#三原舞依 
#MaiMihara
#GetWellSoonMai 
2017年 Getty imagesさんより
https:…"
 2020 Apr 02 23:38:36	1	"RT @TXTChartData: Billboard Japan🇯🇵 –– Top Singles Sales

#76 MAGIC HOUR ) ––  ~120,900+ sales

*Weeks 11*

@TXT_members @TXT_bighit #TOMOR…"
 2020 Apr 02 23:38:35	1	RT @weebpalace: this corona virus got japan actin different https://t.co/38eqS1Qu9O
 2020 Apr 02 23:38:35	2	"RT @btsworldwider: Top Countries with the most BTS songs charting on Spotify:

1. 🇻🇳Vietnam (27)🔥👑
2. 🇲🇾Malaysia (12)
3. 🇹🇭Thailand (6)
4.…"
 2020 Apr 02 23:38:34	2	"RT @btsworldwider: Top Countries with the most BTS songs charting on Spotify:

1. 🇻🇳Vietnam (27)🔥👑
2. 🇲🇾Malaysia (12)
3. 🇹🇭Thailand (6)
4.…"
 2020 Apr 02 23:38:34	2	"@HAWAII50_JAPAN なんか、昨日、Twitterが重いっていってた人が多久さんいたので、複数アカウント持ちの粛清かなと思ってますw

全アカウント一斉でした"
 2020 Apr 02 23:38:34	1	"RT @SenSanders: Number of people who have no health insurance:
 
🇰🇷South Korea: 0
🇨🇦Canada: 0
🇹🇼Taiwan: 0
🇯🇵Japan: 0
🇩🇪Germany: 0
🇸🇬Singapo…"
 2020 Apr 02 23:38:34	1	"RT @OzraeliAvi: Japan’s Deputy Prime Minister says the World Health Organization should be renamed the “China Health Organization”.

RETWEE…"
 2020 Apr 02 23:38:34	2	Japan Plans To Distribute 2 Masks Per Family, Inspiring These Meme Images https://t.co/BvsLbWNOxb
 2020 Apr 02 23:38:33	0	"@katorina_japan ご参加ありがとうございました！

残念…！はずれです！
毎日当たるキャンペーンは4月7日まで
明日もチャレンジしてみてね！
https://t.co/LVzWxtCdn2 https://t.co/jdUPrjebH1"
 2020 Apr 02 23:38:33	1	RT @BloombergJapan: 中国、新型コロナ感染者数と死者数を意図的に過少報告－米情報当局 https://t.co/V2TCkztZkQ https://t.co/vb87HppPkt
 2020 Apr 02 23:38:33	0	"米マイクロソフト、「Office 365」を「Microsoft 365」に改称--個人や家庭向けに https://t.co/zokPOxtuF0 

名前変わると何があるのだろう

しかし月額750円で年9000かあ…
オヒス… https://t.co/wIfNZEJ362"
 2020 Apr 02 23:38:33	1	RT @EIegantJapan: The Weeping Stones in Okayama, Japan https://t.co/ricXhyzgOI
 2020 Apr 02 23:38:32	2	"RT @btsworldwider: Top Countries with the most BTS songs charting on Spotify:

1. 🇻🇳Vietnam (27)🔥👑
2. 🇲🇾Malaysia (12)
3. 🇹🇭Thailand (6)
4.…"
 2020 Apr 02 23:38:31	1	"RT @misayeon: TWICE's photoshoot in black for ONCE Japan 3rd Anniversary 💗 @JYPETWICE

#TWICE #트와이스 https://t.co/TqNQmZrCQc"
 2020 Apr 02 23:38:31	2	"RT @btsworldwider: Top Countries with the most BTS songs charting on Spotify:

1. 🇻🇳Vietnam (27)🔥👑
2. 🇲🇾Malaysia (12)
3. 🇹🇭Thailand (6)
4.…"
 2020 Apr 02 23:38:30	1	"@pottsy000 and I are happy to announce that we will be posting the video on April 3rd at 
5pm Paris
4pm U.K.
8am PS… https://t.co/4VWlo69fpe"
date	label	text
 2020 Apr 02 23:38:46	2	THE ポッシボー 『恋がダンシン！』 JAPANツアーコント集 https://t.co/msbVE3onPZ @YouTubeより
 2020 Apr 02 23:38:45	1	"RT @junpeiakashi: ブルームバーグもアベノマスクって言ってる。
国際的に流行るぞ、アベノマスク。

From Abenomics to Abenomask: Japan Mask Plan Meets With Derision - Bloomberg http…"
 2020 Apr 02 23:38:45	1	RT @travel: The flower tunnel in Japan! https://t.co/VGyhfocIyJ
 2020 Apr 02 23:38:45	2	"RT @JH1TWX: Peanut-Win最新版(v2.2.7)が正式にリリースされました。
Peanut-Japanのダッシュボードからダウンロードが出来ます、なお、Peanut開発者からは「常に最新版でPeanutをご利用ください」とアナウンスされていますので、古いバージ…"
 2020 Apr 02 23:38:45	2	RT @BloombergJapan: トランプ氏がツイート、「サウジとロシアは1000万バレル減産へ」 https://t.co/kBgY5htLvl
 2020 Apr 02 23:38:45	2	RT @cnet_japan: Zoom、機能追加を90日間凍結--セキュリティ問題の解決に集中 https://t.co/ljEyt9H0hl
 2020 Apr 02 23:38:44	2	"おはようモーニン🎵

通勤途中のお寺の桜が満開🌸
今朝は気持ちよく晴れて
青い空によく映えてました🌈
今週のお仕事終了
いろいろ気をつけて
また元気に来週会いましょう🏃‍♀️ #花金
#morning
#桜… https://t.co/MwAYmIn0GH"
 2020 Apr 02 23:38:44	1	"RT @nct_fanclub: [127 JPN] ＜Arena Tour ‘NEO CITY : JAPAN - The Origin’＞想い出の写真対決／大阪編 (3/3)

 https://t.co/2K3BoChGHM"
 2020 Apr 02 23:38:44	1	Next time I’m go to Japan I’m hitting up the brothels... mad I missed that opportunity 🤦🏾‍♂️
 2020 Apr 02 23:38:43	2	"RT @Tomo20309138: ②

海外勢との競争が激しく、2017年４月に国内生産を中止していた。

ありがとうございます。ありがとうございます。

日本、頑張ろう！！

https://t.co/6KvkjtvYok"
 2020 Apr 02 23:38:42	1	"SEVENTEEN Ode to you in JAPAN トレカ 交換

【譲】スングァン

【求】ウォヌ

条件合う方いましたらよろしくお願い致します🙇‍♂️ https://t.co/t907NAljRg"
 2020 Apr 02 23:38:42	1	RT @jt_mag_os: Japan Twitter reacts to Abe’s plan to distribute “2 masks per household” https://t.co/m8yHipjtv7
 2020 Apr 02 23:38:42	0	@JoshLeCash @realDonaldTrump China is not the one to blame. Why others countries control the virus well??? Such as… https://t.co/ydpq7F6TYN
 2020 Apr 02 23:38:41	1	白石麻衣（乃木坂46）、自身最後のMステ出演に向けメッセージが到着 | Daily News | Billboard JAPAN https://t.co/0X1GjW5loC
 2020 Apr 02 23:38:40	2	"@0G2zN3bqSEBkmuV 
結果は・・・残念😢
お子さまの入学準備におすすめ商品「かるすぽランドセル」か「ランドセル15%OFFクーポン」が当たるRTCPは5/31(日)23:59まで！

#イオンでラン活 でお子さまの入… https://t.co/sp8iEclVmI"
 2020 Apr 02 23:38:40	1	@tinyhoseokie_ Like did you check their fanmeetings or events in Japan? Did you watch japanese fancams
 2020 Apr 02 23:38:40	2	RT @ReutersJapan: 三菱自、全ての国内工場を一時停止 新型コロナの影響で https://t.co/IdIokOj5t8
 2020 Apr 02 23:38:40	1	RT @btschartdata: 'MAP OF THE SOUL: 7' remains the best selling album of 2020 so far in Japan. https://t.co/j2KGw8RItv
 2020 Apr 02 23:38:40	0	"RT @SenSanders: Number of people who have no health insurance:
 
🇰🇷South Korea: 0
🇨🇦Canada: 0
🇹🇼Taiwan: 0
🇯🇵Japan: 0
🇩🇪Germany: 0
🇸🇬Singapo…"
 2020 Apr 02 23:38:39	2	"RT @AEON_JAPAN: ／
RTキャンペーン開催中
＼
⏰5/31(日)まで⏰
🎒🎒🎒🎒
#かるすぽランドセル
OR
15%OFFクーポン
🎒🎒🎒🎒
🎁応募方法🎁
1⃣@AEON_JAPANをフォロー
2⃣本ツイートをRT
3⃣結果がすぐ届く
#イオンチャレンジ

👇詳…"
 2020 Apr 02 23:38:39	2	"RT @SBISEC: Yahoo! JAPAN IDログイン連携開始🎉
フォロー＆RTで #Tポイント 総額150万円相当が当たる‼️
4/30(木)23:59まで

&lt;参加手順&gt;
1 @SBISEC をフォロー
2 この投稿をRT
3 ⬇️のURLをタップ
https://…"
 2020 Apr 02 23:38:39	0	"RT @SenSanders: Number of people who have no health insurance:
 
🇰🇷South Korea: 0
🇨🇦Canada: 0
🇹🇼Taiwan: 0
🇯🇵Japan: 0
🇩🇪Germany: 0
🇸🇬Singapo…"
date	label	text
 2020 Apr 02 23:38:54	0	この記事から何を読むか。一つは全部これになるわけじゃないと読まないとダメなこと。二つはデジタルデバイドが最大の問題じゃなく、教育の質の低下にこそある。三つは産業主義と関わりがあること。：史上初のオンラインで始業、実験台になった教育… https://t.co/L5ecV6DxRh
 2020 Apr 02 23:38:54	2	@trendchasernews 「次」をクリックするたびに、広告収入が発生する仕組み？
 2020 Apr 02 23:38:53	2	RT @DailyCaller: Japan’s Deputy Prime Minister Says The WHO Should Change Name To The China Health Organization. https://t.co/ZP9HMKgFOO
 2020 Apr 02 23:38:53	2	RT @PalmerReport: Just how badly has Trump fucked up the U.S. coronavirus response? Japan has now banned Americans from entering the countr…
 2020 Apr 02 23:38:53	1	RT @msdev: Azure Kinect DK is now available in Japan, Germany, and the United Kingdom. Learn more about the Azure Kinect DK: https://t.co/o…
 2020 Apr 02 23:38:53	2	RT @Billboard_JAPAN: WONK、新曲「HEROISM」配信リリース＆香取慎吾と地上波共演へ https://t.co/IJR9Hd92Vi https://t.co/Nmv8FWZt1h
 2020 Apr 02 23:38:53	2	"RT @J_Jr_Ch: 【動画更新】皆さんと笑顔で会える日を願って…So Everybody say ""TJ""‼️😆
Travis Japan【ファンコール講座】Unique Tigers
⇒ https://t.co/EglCsKW01s
#TravisJapan #You…"
 2020 Apr 02 23:38:52	2	RT @estheticful: If Japan isn’t the paradise, idk what is. https://t.co/hrkWwipsjN
 2020 Apr 02 23:38:52	1	"人気ビデオ会議アプリ「Zoom」が今も抱えるさまざまな問題  |  TechCrunch Japan https://t.co/QIhJPRIdQP 
一応シェア"
 2020 Apr 02 23:38:51	2	"RT @gigazine: 各都道府県の新型コロナウイルス感染状況をわかりやすく可視化した「Japan COVID-19 Coronavirus Tracker」
https://t.co/0AMz9ywPjp"
 2020 Apr 02 23:38:51	2	"RT @mxgoesglobal: #WishOnTheSameSky is number 1 yet again on Line Charts Japan . 

UPDATE: APRIL 3RD (JP TOKYO)
@OfficialMonstaX @Official_…"
 2020 Apr 02 23:38:51	1	"RT @satomi_i930: @JunSakura_Japan Dark to Light

カリフォルニア大学
バークレー校の下の
奇妙な秘密のトンネル

The strange, secret tunnels under UC Berkeley 
https://t.c…"
 2020 Apr 02 23:38:51	2	RT @EIegantJapan: The Weeping Stones in Okayama, Japan https://t.co/ricXhyzgOI
 2020 Apr 02 23:38:50	1	@konotarogomame It is good to know that there are not so many new cases in Japan. 頑張れ
 2020 Apr 02 23:38:50	1	MICROSOFT KINECT IN 2020 / AZURE KINECT DEVELOPER KIT NOW ON SALE IN THE USA, CHINA, THE UK, JAPAN &amp; GERMANY / COMP… https://t.co/uZoNMDptw3
 2020 Apr 02 23:38:48	2	"RT @btsworldwider: Top Countries with the most BTS songs charting on Spotify:

1. 🇻🇳Vietnam (27)🔥👑
2. 🇲🇾Malaysia (12)
3. 🇹🇭Thailand (6)
4.…"
 2020 Apr 02 23:38:47	1	"#三宅島
#日本
#JAPAN
#猫又堂
#ハンドメイド
#おみやげ
#貝殻
#猫又
#妖怪
#社長の気まぐれ更新"
 2020 Apr 02 23:38:47	1	"April 3... Naa na napud unta ko sa Japan karon 🇯🇵😐

tbt nalang🙃🗾
Mimay and Momoy days https://t.co/whG7VhwP8R"
date	label	text
 2020 Apr 02 23:39:02	0	"RT @NTYjp: ブルームバーグ発
「アベノミクスからアベノマスクへ～日本のマスク配布計画が物笑いのタネに」

国辱、ってこういうのを呼ぶんだろうなぁ。
https://t.co/A64zhNzxSz"
 2020 Apr 02 23:39:02	0	"RT @BBMcards: 【若さあふれる🍀#オリックスチームパック】
若手の台頭が目覚ましい #オリックス。
今年は4月3日発売‼️
https://t.co/b94xfOQlpf

#シルバー直筆サインカード
#榊原翼

#日本一早い開封動画
https://t.co/Is…"
 2020 Apr 02 23:39:02	2	"RT @SBISEC: Yahoo! JAPAN IDログイン連携開始🎉
フォロー＆RTで #Tポイント 総額150万円相当が当たる‼️
4/30(木)23:59まで

&lt;参加手順&gt;
1 @SBISEC をフォロー
2 この投稿をRT
3 ⬇️のURLをタップ
https://…"
 2020 Apr 02 23:39:01	2	RT @jt_mag_os: Japan Twitter reacts to Abe’s plan to distribute “2 masks per household” https://t.co/m8yHipjtv7
 2020 Apr 02 23:39:01	2	"RT @junpeiakashi: ブルームバーグもアベノマスクって言ってる。
国際的に流行るぞ、アベノマスク。

From Abenomics to Abenomask: Japan Mask Plan Meets With Derision - Bloomberg http…"
 2020 Apr 02 23:38:59	1	"RT @SenSanders: Number of people who have no health insurance:
 
🇰🇷South Korea: 0
🇨🇦Canada: 0
🇹🇼Taiwan: 0
🇯🇵Japan: 0
🇩🇪Germany: 0
🇸🇬Singapo…"
