date	label	text	url	text_url
Apr 04 2020	2	"RT @charliekirk11: Let me get this straight:

Joe Biden called Trump's China Travel Ban as ""Hysterical xenophobia""

Now his campaign says h…"	https://twitter.com/cathilger/status/1246569761821143041	"RT @charliekirk11: Let me get this straight:

Joe Biden called Trump's China Travel Ban as ""Hysterical xenophobia""

Now his campaign says h…  https://twitter.com/cathilger/status/1246569761821143041"
Apr 04 2020	2	RT @ddale8: Trump sometimes says they inherited an obsolete or broken system. That’s vague and subjective. But saying they inherited obsole…	https://twitter.com/skdavis1067/status/1246569970240294913	RT @ddale8: Trump sometimes says they inherited an obsolete or broken system. That’s vague and subjective. But saying they inherited obsole…  https://twitter.com/skdavis1067/status/1246569970240294913
Apr 04 2020	0	"RT @Yamiche: Wow

Trump, who says he tested negative for virus twice, says he may start take hydroxychloroquine, anti-malaria drug he think…"	https://twitter.com/misskayrenee/status/1246569969959264264	"RT @Yamiche: Wow

Trump, who says he tested negative for virus twice, says he may start take hydroxychloroquine, anti-malaria drug he think…  https://twitter.com/misskayrenee/status/1246569969959264264"
Apr 04 2020	2	Hay que donar insumos a los hospitales si queremos ganarle la batalla a este virus lettal. Donald Trump, sobre el c… https://t.co/r2UPAS01Ot	https://twitter.com/GerardoAngulo6/status/1246569967816003593	Hay que donar insumos a los hospitales si queremos ganarle la batalla a este virus lettal. Donald Trump, sobre el c… https://t.co/r2UPAS01Ot  https://twitter.com/GerardoAngulo6/status/1246569967816003593
Apr 04 2020	1	"RT @charliekirk11: Let me get this straight:

Joe Biden called Trump's China Travel Ban as ""Hysterical xenophobia""

Now his campaign says h…"	https://twitter.com/ryandel88/status/1246569965857255429	"RT @charliekirk11: Let me get this straight:

Joe Biden called Trump's China Travel Ban as ""Hysterical xenophobia""

Now his campaign says h…  https://twitter.com/ryandel88/status/1246569965857255429"
Apr 04 2020	2	"RT @Yamiche: This cannot be underscored enough. 

There is NO FDA approved treatment for coronavirus.

Yet, Pres Trump is saying he might t…"	https://twitter.com/degodolly/status/1246569965605380096	"RT @Yamiche: This cannot be underscored enough. 

There is NO FDA approved treatment for coronavirus.

Yet, Pres Trump is saying he might t…  https://twitter.com/degodolly/status/1246569965605380096"
Apr 04 2020	1	"RT @charliekirk11: Let me get this straight:

Joe Biden called Trump's China Travel Ban as ""Hysterical xenophobia""

Now his campaign says h…"	https://twitter.com/NatalieTexas/status/1246569964083052544	"RT @charliekirk11: Let me get this straight:

Joe Biden called Trump's China Travel Ban as ""Hysterical xenophobia""

Now his campaign says h…  https://twitter.com/NatalieTexas/status/1246569964083052544"
Apr 04 2020	2	"RT @Yamiche: This cannot be underscored enough. 

There is NO FDA approved treatment for coronavirus.

Yet, Pres Trump is saying he might t…"	https://twitter.com/CDChrysalis/status/1246569958701764609	"RT @Yamiche: This cannot be underscored enough. 

There is NO FDA approved treatment for coronavirus.

Yet, Pres Trump is saying he might t…  https://twitter.com/CDChrysalis/status/1246569958701764609"
Apr 04 2020	0	"5. The New World Order will create a vaccine for the virus to rule the world

6. Democrats created the virus in con… https://t.co/LQt0F1BrhA"	https://twitter.com/bussyjt/status/1246569958592651266	"5. The New World Order will create a vaccine for the virus to rule the world

6. Democrats created the virus in con… https://t.co/LQt0F1BrhA  https://twitter.com/bussyjt/status/1246569958592651266"
Apr 04 2020	1	"RT @charliekirk11: Let me get this straight:

Joe Biden called Trump's China Travel Ban as ""Hysterical xenophobia""

Now his campaign says h…"	https://twitter.com/Michaelpala2/status/1246569958236184581	"RT @charliekirk11: Let me get this straight:

Joe Biden called Trump's China Travel Ban as ""Hysterical xenophobia""

Now his campaign says h…  https://twitter.com/Michaelpala2/status/1246569958236184581"
Apr 04 2020	0	@ClayTravis He disbanded the CDC pandemic team, called the virus a Democrat hoax, is shipping medical supplies to t… https://t.co/YFH5uPuT3r	https://twitter.com/willyshaf82/status/1246569956235452424	@ClayTravis He disbanded the CDC pandemic team, called the virus a Democrat hoax, is shipping medical supplies to t… https://t.co/YFH5uPuT3r  https://twitter.com/willyshaf82/status/1246569956235452424
Apr 04 2020	1	RT @BillKristol: “The damage done to the military by Trump’s decision to pardon suspected war criminals will be compounded by fir[ing] the…	https://twitter.com/HomerGlick/status/1246569949772091394	RT @BillKristol: “The damage done to the military by Trump’s decision to pardon suspected war criminals will be compounded by fir[ing] the…  https://twitter.com/HomerGlick/status/1246569949772091394
Apr 04 2020	1	"RT @charliekirk11: Let me get this straight:

Joe Biden called Trump's China Travel Ban as ""Hysterical xenophobia""

Now his campaign says h…"	https://twitter.com/TroyAllenHumbl1/status/1246569948887109635	"RT @charliekirk11: Let me get this straight:

Joe Biden called Trump's China Travel Ban as ""Hysterical xenophobia""

Now his campaign says h…  https://twitter.com/TroyAllenHumbl1/status/1246569948887109635"
Apr 04 2020	2	RT @Kasparov63: Trump denies any responsibility for the safety of Americans. As Lincoln, the first Republican president, would remind Trump…	https://twitter.com/HollyHold1/status/1246569946202726400	RT @Kasparov63: Trump denies any responsibility for the safety of Americans. As Lincoln, the first Republican president, would remind Trump…  https://twitter.com/HollyHold1/status/1246569946202726400
Apr 04 2020	0	@slowta @NateSilver538 @realDonaldTrump Thank you Fauci.  Trump is his own virus	https://twitter.com/teutonik/status/1246569944139038724	@slowta @NateSilver538 @realDonaldTrump Thank you Fauci.  Trump is his own virus  https://twitter.com/teutonik/status/1246569944139038724
Apr 04 2020	1	"RT @trump_noodle: Our country is in a biological warfare war w China right now

They have imposed a virus on us w/ intent to k!ll

The goal…"	https://twitter.com/floweredog/status/1246569939961593856	"RT @trump_noodle: Our country is in a biological warfare war w China right now

They have imposed a virus on us w/ intent to k!ll

The goal…  https://twitter.com/floweredog/status/1246569939961593856"
Apr 04 2020	2	@660KSKY Trump supporters are starting to see the light about the incompetent Trump. His handling of the federal re… https://t.co/ui9gy9nMB8	https://twitter.com/lukaJames19/status/1246569939445731329	@660KSKY Trump supporters are starting to see the light about the incompetent Trump. His handling of the federal re… https://t.co/ui9gy9nMB8  https://twitter.com/lukaJames19/status/1246569939445731329
Apr 04 2020	2	"RT @ChrisAlbertoLaw: Trump fired our pandemic response team in 2018;

He ignored ominous warnings in Intel reports about a deadly virus spr…"	https://twitter.com/KevinACarter/status/1246569938766135297	"RT @ChrisAlbertoLaw: Trump fired our pandemic response team in 2018;

He ignored ominous warnings in Intel reports about a deadly virus spr…  https://twitter.com/KevinACarter/status/1246569938766135297"
Apr 04 2020	1	"RT @charliekirk11: Let me get this straight:

Joe Biden called Trump's China Travel Ban as ""Hysterical xenophobia""

Now his campaign says h…"	https://twitter.com/Davehaw02765127/status/1246569938464145410	"RT @charliekirk11: Let me get this straight:

Joe Biden called Trump's China Travel Ban as ""Hysterical xenophobia""

Now his campaign says h…  https://twitter.com/Davehaw02765127/status/1246569938464145410"
Apr 04 2020	2	"RT @Yamiche: This cannot be underscored enough. 

There is NO FDA approved treatment for coronavirus.

Yet, Pres Trump is saying he might t…"	https://twitter.com/ThatHomieMomo/status/1246569937147052033	"RT @Yamiche: This cannot be underscored enough. 

There is NO FDA approved treatment for coronavirus.

Yet, Pres Trump is saying he might t…  https://twitter.com/ThatHomieMomo/status/1246569937147052033"
Apr 04 2020	2	"RT @Yamiche: This cannot be underscored enough. 

There is NO FDA approved treatment for coronavirus.

Yet, Pres Trump is saying he might t…"	https://twitter.com/debijohnson517/status/1246569936983597056	"RT @Yamiche: This cannot be underscored enough. 

There is NO FDA approved treatment for coronavirus.

Yet, Pres Trump is saying he might t…  https://twitter.com/debijohnson517/status/1246569936983597056"
Apr 04 2020	1	"RT @charliekirk11: Let me get this straight:

Joe Biden called Trump's China Travel Ban as ""Hysterical xenophobia""

Now his campaign says h…"	https://twitter.com/Ladyoftheplains/status/1246569936832643072	"RT @charliekirk11: Let me get this straight:

Joe Biden called Trump's China Travel Ban as ""Hysterical xenophobia""

Now his campaign says h…  https://twitter.com/Ladyoftheplains/status/1246569936832643072"
Apr 04 2020	1	"RT @colinrivas: La prensa ... 

China infecta al mundo con un virus mortal mata a 10 millones de personas en menos de 3 meses 

Trump lo in…"	https://twitter.com/MariaFR47/status/1246569936144736262	"RT @colinrivas: La prensa ... 

China infecta al mundo con un virus mortal mata a 10 millones de personas en menos de 3 meses 

Trump lo in…  https://twitter.com/MariaFR47/status/1246569936144736262"
Apr 04 2020	1	"RT @charliekirk11: Let me get this straight:

Joe Biden called Trump's China Travel Ban as ""Hysterical xenophobia""

Now his campaign says h…"	https://twitter.com/Kelly73739605/status/1246569934446002188	"RT @charliekirk11: Let me get this straight:

Joe Biden called Trump's China Travel Ban as ""Hysterical xenophobia""

Now his campaign says h…  https://twitter.com/Kelly73739605/status/1246569934446002188"
Apr 04 2020	2	RT @HelenKennedy: Dr Trump tells the nation to take an unproven drug, and then says antibiotics can be used against a virus. (They cannot.)	https://twitter.com/jpip81/status/1246569934219628544	RT @HelenKennedy: Dr Trump tells the nation to take an unproven drug, and then says antibiotics can be used against a virus. (They cannot.)  https://twitter.com/jpip81/status/1246569934219628544
Apr 04 2020	2	"RT @GarlandC66: This is why I voted for @realDonaldTrump America is going to be ok.  President Trump is at the Helm.  Mark my words ""As soo…"	https://twitter.com/Ashers2A/status/1246569933686915072	"RT @GarlandC66: This is why I voted for @realDonaldTrump America is going to be ok.  President Trump is at the Helm.  Mark my words ""As soo…  https://twitter.com/Ashers2A/status/1246569933686915072"
Apr 04 2020	1	"RT @charliekirk11: Let me get this straight:

Joe Biden called Trump's China Travel Ban as ""Hysterical xenophobia""

Now his campaign says h…"	https://twitter.com/GRH19481/status/1246569932470583297	"RT @charliekirk11: Let me get this straight:

Joe Biden called Trump's China Travel Ban as ""Hysterical xenophobia""

Now his campaign says h…  https://twitter.com/GRH19481/status/1246569932470583297"
Apr 04 2020	0	"RT @Yamiche: Wow

Trump, who says he tested negative for virus twice, says he may start take hydroxychloroquine, anti-malaria drug he think…"	https://twitter.com/Bw2411Wilson/status/1246569931904344067	"RT @Yamiche: Wow

Trump, who says he tested negative for virus twice, says he may start take hydroxychloroquine, anti-malaria drug he think…  https://twitter.com/Bw2411Wilson/status/1246569931904344067"
Apr 04 2020	2	"@helloitsthao @KellyT94 We’re keeping everything crossed over here in the U.K. that trump gets re elected 

I don’t… https://t.co/pjyoeCLOjn"	https://twitter.com/SHalbhuber/status/1246569931388456966	"@helloitsthao @KellyT94 We’re keeping everything crossed over here in the U.K. that trump gets re elected 

I don’t… https://t.co/pjyoeCLOjn  https://twitter.com/SHalbhuber/status/1246569931388456966"
Apr 04 2020	1	"RT @charliekirk11: Let me get this straight:

Joe Biden called Trump's China Travel Ban as ""Hysterical xenophobia""

Now his campaign says h…"	https://twitter.com/smokeyparker/status/1246569927898730496	"RT @charliekirk11: Let me get this straight:

Joe Biden called Trump's China Travel Ban as ""Hysterical xenophobia""

Now his campaign says h…  https://twitter.com/smokeyparker/status/1246569927898730496"
Apr 04 2020	2	"RT @OutsideGrid: @Inevitable_ET Trump... ""Corana Virus"". Also mentioned therapies ""derived from human blood""👀"	https://twitter.com/ponytailpumpkin/status/1246569927227695106	"RT @OutsideGrid: @Inevitable_ET Trump... ""Corana Virus"". Also mentioned therapies ""derived from human blood""👀  https://twitter.com/ponytailpumpkin/status/1246569927227695106"
Apr 04 2020	0	@CharlesPPierce It's similar to the constants references to the Chinese origins of the virus from Trump and right w… https://t.co/U6bqneQ4gk	https://twitter.com/TheMigh10299553/status/1246569924727697409	@CharlesPPierce It's similar to the constants references to the Chinese origins of the virus from Trump and right w… https://t.co/U6bqneQ4gk  https://twitter.com/TheMigh10299553/status/1246569924727697409
Apr 04 2020	1	"RT @charliekirk11: Let me get this straight:

Joe Biden called Trump's China Travel Ban as ""Hysterical xenophobia""

Now his campaign says h…"	https://twitter.com/Land_Duke5/status/1246569923872260097	"RT @charliekirk11: Let me get this straight:

Joe Biden called Trump's China Travel Ban as ""Hysterical xenophobia""

Now his campaign says h…  https://twitter.com/Land_Duke5/status/1246569923872260097"
Apr 04 2020	1	RT @Khanoisseur: 40,000 travelers arrived in US on direct flights from China in the 2 months after Trump imposed restrictions on such trave…	https://twitter.com/davidrgoodman/status/1246569922483740672	RT @Khanoisseur: 40,000 travelers arrived in US on direct flights from China in the 2 months after Trump imposed restrictions on such trave…  https://twitter.com/davidrgoodman/status/1246569922483740672
Apr 04 2020	0	@HanaJoyceYoung @marauder1008 @nytimes it's a new virus.  it takes time to do risk assessment. your genius presiden… https://t.co/wElJxZGPWR	https://twitter.com/Leonew3721/status/1246569921967992838	@HanaJoyceYoung @marauder1008 @nytimes it's a new virus.  it takes time to do risk assessment. your genius presiden… https://t.co/wElJxZGPWR  https://twitter.com/Leonew3721/status/1246569921967992838
Apr 04 2020	0	RT @DineshDSouza: When Trump called it the Chinese virus, we heard a deafening roar from the Left, “Stop making this about race. The virus…	https://twitter.com/markperez/status/1246569921682632705	RT @DineshDSouza: When Trump called it the Chinese virus, we heard a deafening roar from the Left, “Stop making this about race. The virus…  https://twitter.com/markperez/status/1246569921682632705
Apr 04 2020	2	RT @bendur6: Hollywood is threatening a strike until Trump leaves office, does that mean no commercials,no talk showsno appearances at all?…	https://twitter.com/TigerGent16/status/1246569921569406976	RT @bendur6: Hollywood is threatening a strike until Trump leaves office, does that mean no commercials,no talk showsno appearances at all?…  https://twitter.com/TigerGent16/status/1246569921569406976
Apr 04 2020	2	RT @Yamiche: Can't underscore enough: Pres Trump said he might start taking hydroxychloroquine, the anti-malaria drug he keeps touting as a…	https://twitter.com/pathenderson24/status/1246569914279870464	RT @Yamiche: Can't underscore enough: Pres Trump said he might start taking hydroxychloroquine, the anti-malaria drug he keeps touting as a…  https://twitter.com/pathenderson24/status/1246569914279870464
Apr 04 2020	1	RT @JornalDaCidadeO: A galera que torce pelo vírus terá que engolir essa notícia alvissareira. https://t.co/lEBoCw0VqA	https://twitter.com/arthlps/status/1246569912027484160	RT @JornalDaCidadeO: A galera que torce pelo vírus terá que engolir essa notícia alvissareira. https://t.co/lEBoCw0VqA  https://twitter.com/arthlps/status/1246569912027484160
Apr 04 2020	2	RT @Yamiche: Can't underscore enough: Pres Trump said he might start taking hydroxychloroquine, the anti-malaria drug he keeps touting as a…	https://twitter.com/BigLee84/status/1246569911096352769	RT @Yamiche: Can't underscore enough: Pres Trump said he might start taking hydroxychloroquine, the anti-malaria drug he keeps touting as a…  https://twitter.com/BigLee84/status/1246569911096352769
Apr 04 2020	2	"RT @Yamiche: This cannot be underscored enough. 

There is NO FDA approved treatment for coronavirus.

Yet, Pres Trump is saying he might t…"	https://twitter.com/pandaminatrix/status/1246569910165176320	"RT @Yamiche: This cannot be underscored enough. 

There is NO FDA approved treatment for coronavirus.

Yet, Pres Trump is saying he might t…  https://twitter.com/pandaminatrix/status/1246569910165176320"
Apr 04 2020	2	"RT @gregpmiller: A thread on our month-long investigation:

1) Trump team got clear warning Jan. 3 of outbreak in Wuhan; within days the vi…"	https://twitter.com/nschaden/status/1246569909808762886	"RT @gregpmiller: A thread on our month-long investigation:

1) Trump team got clear warning Jan. 3 of outbreak in Wuhan; within days the vi…  https://twitter.com/nschaden/status/1246569909808762886"
Apr 04 2020	1	"RT @charliekirk11: Let me get this straight:

Joe Biden called Trump's China Travel Ban as ""Hysterical xenophobia""

Now his campaign says h…"	https://twitter.com/djhylanddjh/status/1246569905559830528	"RT @charliekirk11: Let me get this straight:

Joe Biden called Trump's China Travel Ban as ""Hysterical xenophobia""

Now his campaign says h…  https://twitter.com/djhylanddjh/status/1246569905559830528"
Apr 04 2020	2	"RT @Yamiche: Capt Crozier, who was applauded by sailors Fri., warned that crew was at risk from virus. 

Trump said: ""I thought it looked t…"	https://twitter.com/Sheefairee/status/1246569900900057088	"RT @Yamiche: Capt Crozier, who was applauded by sailors Fri., warned that crew was at risk from virus. 

Trump said: ""I thought it looked t…  https://twitter.com/Sheefairee/status/1246569900900057088"
Apr 04 2020	2	"RT @Yamiche: This cannot be underscored enough. 

There is NO FDA approved treatment for coronavirus.

Yet, Pres Trump is saying he might t…"	https://twitter.com/Gerry_Dorsey_/status/1246569900203794433	"RT @Yamiche: This cannot be underscored enough. 

There is NO FDA approved treatment for coronavirus.

Yet, Pres Trump is saying he might t…  https://twitter.com/Gerry_Dorsey_/status/1246569900203794433"
Apr 04 2020	0	"RT @El_Universal_Mx: El doctor Anthony Fauci, consejero del presidente Donald Trump durante la pandemia, dijo que ""el virus realmente puede…"	https://twitter.com/rox_ibarres/status/1246569898735796224	"RT @El_Universal_Mx: El doctor Anthony Fauci, consejero del presidente Donald Trump durante la pandemia, dijo que ""el virus realmente puede…  https://twitter.com/rox_ibarres/status/1246569898735796224"
Apr 04 2020	2	RT @bendur6: Hollywood is threatening a strike until Trump leaves office, does that mean no commercials,no talk showsno appearances at all?…	https://twitter.com/auntiexoxo/status/1246569896189673472	RT @bendur6: Hollywood is threatening a strike until Trump leaves office, does that mean no commercials,no talk showsno appearances at all?…  https://twitter.com/auntiexoxo/status/1246569896189673472
Apr 04 2020	0	"RT @Yamiche: Wow

Trump, who says he tested negative for virus twice, says he may start take hydroxychloroquine, anti-malaria drug he think…"	https://twitter.com/julianahernz/status/1246569895204024320	"RT @Yamiche: Wow

Trump, who says he tested negative for virus twice, says he may start take hydroxychloroquine, anti-malaria drug he think…  https://twitter.com/julianahernz/status/1246569895204024320"
Apr 04 2020	0	RT @richardmarx: Lastly, to all of you MAGA geniuses who actually believe what Fox News is telling you and that this virus is some “leftist…	https://twitter.com/DebasaurusRex/status/1246569894159609856	RT @richardmarx: Lastly, to all of you MAGA geniuses who actually believe what Fox News is telling you and that this virus is some “leftist…  https://twitter.com/DebasaurusRex/status/1246569894159609856
Apr 04 2020	2	RT @ddale8: Trump sometimes says they inherited an obsolete or broken system. That’s vague and subjective. But saying they inherited obsole…	https://twitter.com/TXIndyGurl/status/1246569891185991683	RT @ddale8: Trump sometimes says they inherited an obsolete or broken system. That’s vague and subjective. But saying they inherited obsole…  https://twitter.com/TXIndyGurl/status/1246569891185991683
Apr 04 2020	2	RT @Kasparov63: A crisis reveals true colors and this one is further exposing Trump's autocratic tendencies and three years of incompetence…	https://twitter.com/lbwilson1975/status/1246569888686182407	RT @Kasparov63: A crisis reveals true colors and this one is further exposing Trump's autocratic tendencies and three years of incompetence…  https://twitter.com/lbwilson1975/status/1246569888686182407
Apr 04 2020	1	"RT @charliekirk11: Let me get this straight:

Joe Biden called Trump's China Travel Ban as ""Hysterical xenophobia""

Now his campaign says h…"	https://twitter.com/US_4Geert/status/1246569888522665991	"RT @charliekirk11: Let me get this straight:

Joe Biden called Trump's China Travel Ban as ""Hysterical xenophobia""

Now his campaign says h…  https://twitter.com/US_4Geert/status/1246569888522665991"
Apr 04 2020	2	RT @marklevinshow: 1. I want to thank President Trump &amp; VP Pence for their tireless efforts during this pandemic. While the Democrat leader…	https://twitter.com/MRPhillips117/status/1246569887750914048	RT @marklevinshow: 1. I want to thank President Trump &amp; VP Pence for their tireless efforts during this pandemic. While the Democrat leader…  https://twitter.com/MRPhillips117/status/1246569887750914048
Apr 04 2020	1	RT @williameizarra: Con estas acciones de USA contra Venezuela, en plena faena del Covid-19, estimo que antes de fin de año ocurrirá lo sig…	https://twitter.com/rond9564/status/1246569887067181057	RT @williameizarra: Con estas acciones de USA contra Venezuela, en plena faena del Covid-19, estimo que antes de fin de año ocurrirá lo sig…  https://twitter.com/rond9564/status/1246569887067181057
Apr 04 2020	2	"RT @Yamiche: Capt Crozier, who was applauded by sailors Fri., warned that crew was at risk from virus. 

Trump said: ""I thought it looked t…"	https://twitter.com/FrankJa55485824/status/1246569885204914176	"RT @Yamiche: Capt Crozier, who was applauded by sailors Fri., warned that crew was at risk from virus. 

Trump said: ""I thought it looked t…  https://twitter.com/FrankJa55485824/status/1246569885204914176"
Apr 04 2020	1	"RT @charliekirk11: Let me get this straight:

Joe Biden called Trump's China Travel Ban as ""Hysterical xenophobia""

Now his campaign says h…"	https://twitter.com/Tomas3percenter/status/1246569884932132864	"RT @charliekirk11: Let me get this straight:

Joe Biden called Trump's China Travel Ban as ""Hysterical xenophobia""

Now his campaign says h…  https://twitter.com/Tomas3percenter/status/1246569884932132864"
Apr 04 2020	0	@dave_mac_61 @RussKamer @jennfranconews @OANN The whole Chinese corona virus is an HOSTILE  ACT IF AGGRESSION.BUT T… https://t.co/ZBTuTlvrQs	https://twitter.com/grahamtowle3/status/1246569883577417728	@dave_mac_61 @RussKamer @jennfranconews @OANN The whole Chinese corona virus is an HOSTILE  ACT IF AGGRESSION.BUT T… https://t.co/ZBTuTlvrQs  https://twitter.com/grahamtowle3/status/1246569883577417728
Apr 04 2020	2	"RT @thomaskaine5: Keep seeing 'reports"" that people think trump is doing a good job addressing the corona-virus.  Let's see if those report…"	https://twitter.com/YvonneDavis17/status/1246569881941635072	"RT @thomaskaine5: Keep seeing 'reports"" that people think trump is doing a good job addressing the corona-virus.  Let's see if those report…  https://twitter.com/YvonneDavis17/status/1246569881941635072"
Apr 04 2020	2	RT @sfpelosi: Trump wants his rallies back. He wants his coronation convention. He wants to say “sports came back; let’s do politics!” He w…	https://twitter.com/CFitzBroadway/status/1246569880192782336	RT @sfpelosi: Trump wants his rallies back. He wants his coronation convention. He wants to say “sports came back; let’s do politics!” He w…  https://twitter.com/CFitzBroadway/status/1246569880192782336
Apr 04 2020	2	RT @Kasparov63: A crisis reveals true colors and this one is further exposing Trump's autocratic tendencies and three years of incompetence…	https://twitter.com/Zigzip73/status/1246569877579558912	RT @Kasparov63: A crisis reveals true colors and this one is further exposing Trump's autocratic tendencies and three years of incompetence…  https://twitter.com/Zigzip73/status/1246569877579558912
Apr 04 2020	1	"RT @charliekirk11: Let me get this straight:

Joe Biden called Trump's China Travel Ban as ""Hysterical xenophobia""

Now his campaign says h…"	https://twitter.com/ymchoi2/status/1246569877160087552	"RT @charliekirk11: Let me get this straight:

Joe Biden called Trump's China Travel Ban as ""Hysterical xenophobia""

Now his campaign says h…  https://twitter.com/ymchoi2/status/1246569877160087552"
Apr 04 2020	1	"RT @charliekirk11: Let me get this straight:

Joe Biden called Trump's China Travel Ban as ""Hysterical xenophobia""

Now his campaign says h…"	https://twitter.com/DebWilliams57/status/1246569876036214790	"RT @charliekirk11: Let me get this straight:

Joe Biden called Trump's China Travel Ban as ""Hysterical xenophobia""

Now his campaign says h…  https://twitter.com/DebWilliams57/status/1246569876036214790"
Apr 04 2020	0	@WhiteHouse @realDonaldTrump If only we could impeach this virus. Trump would be all over it	https://twitter.com/MaryCar52186774/status/1246569871325851648	@WhiteHouse @realDonaldTrump If only we could impeach this virus. Trump would be all over it  https://twitter.com/MaryCar52186774/status/1246569871325851648
Apr 04 2020	1	"RT @charliekirk11: Let me get this straight:

Joe Biden called Trump's China Travel Ban as ""Hysterical xenophobia""

Now his campaign says h…"	https://twitter.com/belindawooley/status/1246569868595531776	"RT @charliekirk11: Let me get this straight:

Joe Biden called Trump's China Travel Ban as ""Hysterical xenophobia""

Now his campaign says h…  https://twitter.com/belindawooley/status/1246569868595531776"
Apr 04 2020	2	RT @willsommer: Trump just praised The Federalist's coronavirus press conference. The Federalist has been a hotbed of coronavirus conspirac…	https://twitter.com/TRUMP_IS_VILE/status/1246569868402593793	RT @willsommer: Trump just praised The Federalist's coronavirus press conference. The Federalist has been a hotbed of coronavirus conspirac…  https://twitter.com/TRUMP_IS_VILE/status/1246569868402593793
Apr 04 2020	2	RT @Kasparov63: A crisis reveals true colors and this one is further exposing Trump's autocratic tendencies and three years of incompetence…	https://twitter.com/HollyHold1/status/1246569867811135489	RT @Kasparov63: A crisis reveals true colors and this one is further exposing Trump's autocratic tendencies and three years of incompetence…  https://twitter.com/HollyHold1/status/1246569867811135489
Apr 04 2020	1	"RT @YpsiGal: @NicolleDWallace @lesleyabravanel HANNITY, March 9: ""This scaring the living hell out of people-I see it, again, as like,let's…"	https://twitter.com/reeskylr/status/1246569864656867329	"RT @YpsiGal: @NicolleDWallace @lesleyabravanel HANNITY, March 9: ""This scaring the living hell out of people-I see it, again, as like,let's…  https://twitter.com/reeskylr/status/1246569864656867329"
Apr 04 2020	0	Disaster Capitalism 101 https://t.co/J172jqbdbh	https://twitter.com/ps_coalition/status/1246570073239752706	Disaster Capitalism 101 https://t.co/J172jqbdbh  https://twitter.com/ps_coalition/status/1246570073239752706
Apr 04 2020	2	"RT @charliekirk11: Let me get this straight:

Joe Biden called Trump's China Travel Ban as ""Hysterical xenophobia""

Now his campaign says h…"	https://twitter.com/Crypto0341/status/1246570072858116097	"RT @charliekirk11: Let me get this straight:

Joe Biden called Trump's China Travel Ban as ""Hysterical xenophobia""

Now his campaign says h…  https://twitter.com/Crypto0341/status/1246570072858116097"
Apr 04 2020	1	"@chuckwoolery I'm one of the 65 million standing with President Trump. No corruption or virus will defeat us.
TRUMP2020!!!"	https://twitter.com/Linc110G/status/1246570072585334784	"@chuckwoolery I'm one of the 65 million standing with President Trump. No corruption or virus will defeat us.
TRUMP2020!!!  https://twitter.com/Linc110G/status/1246570072585334784"
Apr 04 2020	2	RT @bendur6: Hollywood is threatening a strike until Trump leaves office, does that mean no commercials,no talk showsno appearances at all?…	https://twitter.com/TinaJact/status/1246570070756560896	RT @bendur6: Hollywood is threatening a strike until Trump leaves office, does that mean no commercials,no talk showsno appearances at all?…  https://twitter.com/TinaJact/status/1246570070756560896
Apr 04 2020	2	"RT @SassyKadiK: You know what message Trump has been pushing all along by looking at the pathetic responses of Republican Governors.
Until…"	https://twitter.com/piniosd/status/1246570069703917573	"RT @SassyKadiK: You know what message Trump has been pushing all along by looking at the pathetic responses of Republican Governors.
Until…  https://twitter.com/piniosd/status/1246570069703917573"
Apr 04 2020	2	"RT @charliekirk11: Let me get this straight:

Joe Biden called Trump's China Travel Ban as ""Hysterical xenophobia""

Now his campaign says h…"	https://twitter.com/CindidevichG/status/1246570069578010624	"RT @charliekirk11: Let me get this straight:

Joe Biden called Trump's China Travel Ban as ""Hysterical xenophobia""

Now his campaign says h…  https://twitter.com/CindidevichG/status/1246570069578010624"
Apr 04 2020	2	RT @bendur6: Hollywood is threatening a strike until Trump leaves office, does that mean no commercials,no talk showsno appearances at all?…	https://twitter.com/girlfriday261/status/1246570068911235073	RT @bendur6: Hollywood is threatening a strike until Trump leaves office, does that mean no commercials,no talk showsno appearances at all?…  https://twitter.com/girlfriday261/status/1246570068911235073
Apr 04 2020	2	RT @bendur6: Hollywood is threatening a strike until Trump leaves office, does that mean no commercials,no talk showsno appearances at all?…	https://twitter.com/tibbetts_debbie/status/1246570064716931072	RT @bendur6: Hollywood is threatening a strike until Trump leaves office, does that mean no commercials,no talk showsno appearances at all?…  https://twitter.com/tibbetts_debbie/status/1246570064716931072
Apr 04 2020	1	RT @briantylercohen: Funny thing about Trump blaming China, a country that punished those who blew the whistle about this virus, is that he…	https://twitter.com/BelovedLadyLove/status/1246570063349481473	RT @briantylercohen: Funny thing about Trump blaming China, a country that punished those who blew the whistle about this virus, is that he…  https://twitter.com/BelovedLadyLove/status/1246570063349481473
Apr 04 2020	1	"RT @Yamiche: Wow

Trump, who says he tested negative for virus twice, says he may start take hydroxychloroquine, anti-malaria drug he think…"	https://twitter.com/JacquelineHine1/status/1246570060686262273	"RT @Yamiche: Wow

Trump, who says he tested negative for virus twice, says he may start take hydroxychloroquine, anti-malaria drug he think…  https://twitter.com/JacquelineHine1/status/1246570060686262273"
Apr 04 2020	1	7. Donald Trump created the virus and waited till it spread so much in the USA, so he'll emerge victorious and win… https://t.co/0WtHnw5Cew	https://twitter.com/bussyjt/status/1246570060598185984	7. Donald Trump created the virus and waited till it spread so much in the USA, so he'll emerge victorious and win… https://t.co/0WtHnw5Cew  https://twitter.com/bussyjt/status/1246570060598185984
