date	label	text
 2020 Mar 28 03:28:14	1	RT @realDonaldTrump: We are marshalling the full power of government and society to achieve victory over the virus. Together, we will endur…
 2020 Mar 28 03:28:14	1	Trump released the Virus on America
 2020 Mar 28 03:28:13	1	"I wonder how many homeopathic doctors are on the front line helping real doctors combat the Corona virus??
""That's… https://t.co/RgFPkJh89i"
 2020 Mar 28 03:28:13	2	Maybe we deserve to be taken out from the virus if we allowed #TigerKing to exist. Too much WTF on every episode.
 2020 Mar 28 03:28:13	2	RT @MintMovie: ชอบที่ใช้ดาวมรณะที่สื่อถึงสิ่งที่ใช้ทำลายล้างจาก Star Wars มาทำเป็นไวรัสขึ้นปกนิตยสาร THR ฉบับเดือนมีนาคม กับไฮไลต์เมื่อการร…
 2020 Mar 28 03:28:13	2	"RT @lindaps_21: Tahukah kalian?
Jumlah ODP terkini di sumedang melonjak menjadi 1836 orang.
itu artinya ada sejumlah potensi yang mungkin t…"
 2020 Mar 28 03:28:13	2	"RT @hampirALTER: Teori konspirasi covid-19

""Virus buatan china?""

A THREAD"
 2020 Mar 28 03:28:13	0	"RT @ShirlsAdams: ""You cannot make this economy grow until you deal with the virus!""- Vice President Joe Biden (D-DE) #Biden2020 https://t.c…"
 2020 Mar 28 03:28:13	2	"RT @dororock: Enero: Casi se arma la guerra
Febrero: Se empieza a descontrolar un nuevo virus
Marzo: Pandemia mundial, todos encerrados
Abr…"
 2020 Mar 28 03:28:13	2	RT @wahyoogroup: Twitter Please Do Your Miracle! Kalo ada yg tau ato kenal orang yg kekurangan makanan akibat virus Covid-19 ini boleh DM k…
 2020 Mar 28 03:28:13	2	RT @mjnblack: My friend just got laid off along with 400 other employees by dialing into a pre-recorded Zoom message. Her manager never eve…
 2020 Mar 28 03:28:13	2	@raullsantiago @PauloCOF Até os vírus (e amebas, vermes e ratos) que infestam o Planalto sabem disso.
 2020 Mar 28 03:28:13	2	RT @Leica0071: I took this video of MY wife’s prescription. ”Nevada governor bands malaria drugs.” Why malaria? This medication is FDA appr…
 2020 Mar 28 03:28:13	2	RT @tokitaeII: Trump still doesn't get it. The virus is nasty, not the hard questions asked by reporters. As of this post we have 105,000 c…
 2020 Mar 28 03:28:13	1	"RT @scenyor: Can we uninstall 2020 
and install it again?

This version has a virus."
 2020 Mar 28 03:28:13	2	@HemantSorenJMM sir...we all knw n aware of corono virus..but wht if our money is exhausted.what if we ran out of f… https://t.co/sXoxMh7PKv
 2020 Mar 28 03:28:13	2	"RT @radikalchick: Here's the crisis: the #Duterte gov't thinks this is a ""WAR"" that requires military men, guns, fear. But #Covid19 ain't a…"
 2020 Mar 28 03:28:13	2	RT @indiooficial03: Coitado desse vírus se m pegar com a raiva q TO dele
 2020 Mar 28 03:28:13	2	"RT @ACTCASTLE__PLAY: Kita mulai misi pertama!

Anda mendengar bahaya covid dr TV. Konon tetangga sebelah rumah anda pun sudah terjangkit.An…"
 2020 Mar 28 03:28:13	2	RT @garigalAnj: @MikeCarlton01 Just in case you didn’t already pick up the virus at the supermarket, airport, Centrelink queue, beach, foot…
 2020 Mar 28 03:28:13	2	RT @PedroBriegerOk: Después de hablar del “virus chino” ahora habla de “respeto”... que habrá cambiado en estas horas????
 2020 Mar 28 03:28:13	1	RT @baldboyblues: corona virus please stop i am so bored
 2020 Mar 28 03:28:13	2	50,006 people rptd infected with #Covid19 virus with 2,535 dying
 2020 Mar 28 03:28:13	2	RT @eduardanicole3: esse vírus tá atrasando minha vida de uma forma......
 2020 Mar 28 03:28:13	1	RT @_SJPeace_: Governments of other nations: Cleaning streets and public spaces. Making sure their people are good with money for supplies…
 2020 Mar 28 03:28:13	1	I didn't survive all of those blackout drunk nights to be taken out by a virus names after a light beer.
 2020 Mar 28 03:28:13	2	"RT @arifaajakia: Kiya yaar.. jub maare gi chawwal hi maare gi..
Abbey kiya virus warning de ke aaya? Kiya Virus ne bola tha keh i am coming…"
 2020 Mar 28 03:28:13	1	RT @gaiathicy: pessoal acha que dia 31 o virus vai se autodestruir é
 2020 Mar 28 03:28:13	2	They don’t want us out because the government been spraying a corona virus vaccine in the air
 2020 Mar 28 03:28:13	2	RT @chrislhayes: We are quite literally doing a worse job of containing the virus than any other country on earth.
 2020 Mar 28 03:28:13	2	RT @yugaadrian11: Yuk dukung gerakan ini supaya Indonesia bisa bebas dari virus covid 19 #KarantinaWilayah https://t.co/8f6zzgk3zX
 2020 Mar 28 03:28:13	2	"RT @PedritoExtranja: Descubren q el virus en Italia ya estaba presente desde el 1 de enero.
En Ecuador, la Andramuño juraba q la paciente c…"
 2020 Mar 28 03:28:12	2	RT @eduardanicole3: esse vírus tá atrasando minha vida de uma forma......
 2020 Mar 28 03:28:12	0	RT @SpicyTunaRo: IMPORTANT: IF YOU HAVE MILD SYMPTOMS, STAY HOME. It is more important for you NOT to spread the virus than it is for you t…
 2020 Mar 28 03:28:12	2	RT @Libertaria1414: En Chile cuando fue lo del estallido y del vandalismo ni por el carajo se imaginaron lo del Virus ,hoy por hoy hay un s…
 2020 Mar 28 03:28:12	0	@55sullivanplace @jamfan40 @skanderbeg_19 @NateSilver538 So by your logic, if I say gravity makes things fall, I am… https://t.co/KPNDeGJMJN
 2020 Mar 28 03:28:12	2	RT @ChristWamea: Kasus wabah virus corona melonjak di Tanah air Koq tiba2 suara PSI dan PDIP hilang seperti Harun Masiku yg ditelang bumi.…
 2020 Mar 28 03:28:12	2	RT @espebuadesm: a pedro sánchez le ha venido una pandemia mundial q ningún país ha sabido prevenir ni controlar...k parece k ha creado él…
 2020 Mar 28 03:28:12	1	RT @tailorcontents: 디즈니랜드 &amp; 월트 디즈니 월드가 개장을 무기한 연기합니다. 테마파크의 시간제 근로자에게는 4월 18일까지의 임금이 지급됩니다. 한편 유니버설 스튜디오는 4월 19일까지 문을 열지 않습니다. https://t.co…
 2020 Mar 28 03:28:12	2	@NMSL11451419198 @MillyT49007071 @cellopaddy @CarmineSabia @realDonaldTrump Lol! The virus isn’t that bad and if it… https://t.co/HVQHWuq1SI
date	label	text
 2020 Mar 28 03:28:24	2	"RT @AndrewPollackFL: China is citing CNN

China is citing NBC

China is citing Hillary Clinton

China is citing Bill de Blasio

It’s disgus…"
 2020 Mar 28 03:28:24	2	"RT @bhaktajitdass: #DiseaseFree_With_TrueWorship 
Supreme Saint Rampal Ji Maharaj tells in his satsangs that if you do the devotion of Supr…"
 2020 Mar 28 03:28:24	2	RT @FabBallarini: Este virus de mierda nos hizo mejores humanos https://t.co/MHAdjtD1Hk
 2020 Mar 28 03:28:24	0	"@saurav_mba957 @Swamy39 @ShimlaHelpline It's simple , how to become rich country ?
Ans : make other countries Poor… https://t.co/EqQmJGy4Ag"
 2020 Mar 28 03:28:24	0	@mueganobarbon Y el batman de la pared encabronado viendo como degradaron su virus a bacteria! https://t.co/jv7p0IotmW
 2020 Mar 28 03:28:24	2	"RT @ScottPresler: @HillaryClinton Yeah, we’re going to listen to the woman who wouldn’t even visit Wisconsin, 

yet you trust China to give…"
 2020 Mar 28 03:28:23	2	RT @_SJPeace_: Governments of other nations: Cleaning streets and public spaces. Making sure their people are good with money for supplies…
 2020 Mar 28 03:28:23	2	"RT @SanjayGandhi75: #रामायण_नहीँ_वाहन_पैकेज़_दो

@narendramodi 
🙏 bring #populationcontrollaw
to save India from poverty &amp; unemployment.

B…"
 2020 Mar 28 03:28:23	0	RT @headasslyv: This virus has me wanting to be reckless
 2020 Mar 28 03:28:23	0	No quiero arruinarles la noche pero en china ya murio una persona por un nuevo virus que se llama hantavirus.
 2020 Mar 28 03:28:23	2	RT @RTELateLateShow: A beautiful version of The Parting Glass from @Hozier with a dedication to all the people who have lost their lives to…
 2020 Mar 28 03:28:23	1	RT @dare_darou: What You May Have Missed Because Of Corona virus News https://t.co/vvyPBQKCF3
 2020 Mar 28 03:28:23	1	"@StevenBeschloss @busterronly https://t.co/uMz6T6FXcX

This is the structure of the Covid19 virus bound to a cellul… https://t.co/UqzMrDzdSC"
 2020 Mar 28 03:28:23	1	RT @iSinghApurva: Corona is a Chinese Virus ❓
 2020 Mar 28 03:28:23	0	"RT @ddale8: Trump says you can call this a flu, or a germ, or a virus, and actually nobody even knows what it is.

It is a coronavirus. A k…"
 2020 Mar 28 03:28:23	2	"RT @rogercipo: E o Vinicius Boca de Zero Nove que ligou para o Corona Virus!?

Esse garoto vai salvar o Brasil, vcs vão ver! 
Pelos ele e o…"
 2020 Mar 28 03:28:23	0	RT @maddow: (5) We're going to need mass testing, a massive effort to isolate those with the virus (separate and apart from uninfected peop…
 2020 Mar 28 03:28:23	1	RT @tweetfairys: O الله, i pray everyone who read this is safe from corona virus
 2020 Mar 28 03:28:23	1	"@bruhdoggo1 @WBYeats1865 But if you check on your mom and she says she is ok
Make sure that she is real ok
Because… https://t.co/J411GeXwSh"
 2020 Mar 28 03:28:23	1	RT @ProfConverse: Capitalism is &amp; will be the bigger virus!
 2020 Mar 28 03:28:23	2	RT @thomassantanas: Corona vírus porque me fizeste uma piranha em cativeiro???
 2020 Mar 28 03:28:23	1	RT @OhhVeraa: If someone can’t make their appointment because of the corona virus you have to give them back their deposit. What’s wrong wi…
 2020 Mar 28 03:28:23	0	"RT @l33tb0i: #ChineseBioterrorism
is trending that basically wants you to believe that covid19 is man-made virus/biological weapon to destr…"
 2020 Mar 28 03:28:23	2	@ba_byxbrilhosa Corona vírus ????
 2020 Mar 28 03:28:23	1	@bodheyy El epicentro del virus es USA ahora mismo imagínate tú, y si llevábamos tremendo ritmo. 👌
 2020 Mar 28 03:28:23	0	RT @ndeipat: Uhuru allowed planes into the country, in short he allowed the virus into the country and now wants to kill the innocent peopl…
 2020 Mar 28 03:28:23	2	"RT @BFMTV: Didier Raoult en 2009: ""Si un virus mutant apparaissait, compte tenu de notre incapacité à lutter contre la contagion, on ferait…"
 2020 Mar 28 03:28:23	1	RT @choi_bts2: RJ is on the clinical thermometer 🌡 for the virus checking - from a TV news show.  @BTS_twt
 2020 Mar 28 03:28:23	2	@NicolyAndrades1 cuidado mané, hj em dia ce da um espirro o pessoal acha que ce ta com coronga vírus
 2020 Mar 28 03:28:23	1	@AbrahamS00 @IntyMedia @realDonaldTrump On the freedom America, the virus spread there is also freely. You gays alw… https://t.co/6a5jYr1TaB
 2020 Mar 28 03:28:23	2	RT @Miguel_Pizarro: Miles de pacientes intentan tener acceso a su tratamiento a pesar de las restricciones de transporte y problemas de ser…
 2020 Mar 28 03:28:23	2	RT @DonAdam68: Cara pandang Pemerintah bagaimana tetap menjaga kekuasaan dan pengaruhnya sedang cara pandang rakyat adalah bagaimana kami s…
 2020 Mar 28 03:28:23	1	@dev_akhan @zlj517 l hope you infect american virus
 2020 Mar 28 03:28:23	2	RT @eduardanicole3: esse vírus tá atrasando minha vida de uma forma......
 2020 Mar 28 03:28:23	0	RT @Trez__300: virus fucking up my money 😑
 2020 Mar 28 03:28:23	2	RT @taoquei1: Nesse vídeos vamos falar do seu Caiado, do DoriaNa, do Ruim Costa e comentar as atualizações sobre o vírus Chinês. Pega a pip…
 2020 Mar 28 03:28:23	1	@_NKRI1945_ @ANDINI_MAHARAN1 @AsepSuwarno77 hacar  atau ditulari virus biar mampus itu perrmpuan yg ngk punya otak
 2020 Mar 28 03:28:23	0	RT @sinach: We declare the virus dead in the Name of Jesus!!
 2020 Mar 28 03:28:23	0	se ninguém me pegava/pega imagina o corona vírus kkkkkkk, sobre, nem isso me pega
 2020 Mar 28 03:28:23	2	RT @FabBallarini: Este virus de mierda nos hizo mejores humanos https://t.co/MHAdjtD1Hk
 2020 Mar 28 03:28:22	1	"@waltshaub Quick!! Someone show him a picture of the virus so he knows what it is!!
Because everyone else seems to know."
 2020 Mar 28 03:28:22	1	RT @tweetfairys: O الله, i pray everyone who read this is safe from corona virus
 2020 Mar 28 03:28:22	1	@HANlBUN joe biden called corona the luhan virus or some shit
 2020 Mar 28 03:28:22	1	"RT @ajplus: ""The virus is a virus. It does not have a race or ethnicity.""

Michigan lawmakers encouraged people to report anti-Asian discri…"
 2020 Mar 28 03:28:22	2	RT @RogelioRivas: Todos los esfuerzos realizados por el Gobierno del Presidente @nayibbukele, están orientados en cuidar la salud y la vida…
 2020 Mar 28 03:28:22	2	Não aguento mais vê na tv gente morrendo de corona vírus, e eu sei que é só o começo 🙁
 2020 Mar 28 03:28:22	1	"RT @kandargalang: Dokter di Sumbar Positif Terinfeksi Virus Corona.

Orang yang dinyatakan positif virus corona (Covid-19) di Sumatera Bara…"
 2020 Mar 28 03:28:22	2	RT @PqpAmadeu: Rainha Elizabeth tá com Corona vírus // Lembrei que ela é um lagarto vindo do espaço e não morre https://t.co/55whIgE8PH
 2020 Mar 28 03:28:22	2	RT @FabBallarini: Este virus de mierda nos hizo mejores humanos https://t.co/MHAdjtD1Hk
 2020 Mar 28 03:28:22	1	this fucking virus is ruining everything
 2020 Mar 28 03:28:22	0	RT @muftimenk: Almighty. As more become infected with the virus, healthcare workers &amp; medical staff worldwide are working longer hours with…
 2020 Mar 28 03:28:22	2	RT @asesindeah: quiero agradecer que en estos días de cuarentena todavía vengo zafando del virus más rancio y contagioso del momento: TikTok
 2020 Mar 28 03:28:22	2	RT @RadioPortales: EXTRA | Sexto fallecido por COVID-19: hombre de 39 años, en Rancagua, se encontraba con muerte cerebral y neumonía produ…
 2020 Mar 28 03:28:22	0	RT @chrislhayes: We are quite literally doing a worse job of containing the virus than any other country on earth.
 2020 Mar 28 03:28:22	0	RT @OdongGyu: Maap gue mau ngeshare tentang keadaan Jepang dengan virus COVID-19 ini. Sumpah gue geram bgt sm jepang. Baru kali ini gue MAR…
 2020 Mar 28 03:28:22	0	RT @sinach: We declare the virus dead in the Name of Jesus!!
 2020 Mar 28 03:28:22	2	RT @RTELateLateShow: A beautiful version of The Parting Glass from @Hozier with a dedication to all the people who have lost their lives to…
 2020 Mar 28 03:28:22	0	RT @chrislhayes: We are quite literally doing a worse job of containing the virus than any other country on earth.
 2020 Mar 28 03:28:22	2	RT @FabBallarini: Este virus de mierda nos hizo mejores humanos https://t.co/MHAdjtD1Hk
 2020 Mar 28 03:28:21	0	RT @chrislhayes: We are quite literally doing a worse job of containing the virus than any other country on earth.
 2020 Mar 28 03:28:21	0	"RT @417JKO: New York City health commissioner
#coronavirus 
Low risk of the virus for 
New York City let’s go to the parade⬅️
This aged wel…"
 2020 Mar 28 03:28:21	2	"RT @digeeembok: Bener yah mas.
Karena Covid19 lahir dari China maka disebut virus China.

Elo lahir dari memek maka elo ayyy sebut memek."
 2020 Mar 28 03:28:21	1	‘We Find Ourselves Afraid.’ The Pope Confronts Coronavirus: The virus is inside the walls of the Vatican, which has… https://t.co/0lfdGOUqPK
 2020 Mar 28 03:28:21	2	@gilmarmendes @gilmarmendes Quando é que vc vai doar seu salário para combater o vírus chinês?
 2020 Mar 28 03:28:21	2	RT @DonAdam68: Cara pandang Pemerintah bagaimana tetap menjaga kekuasaan dan pengaruhnya sedang cara pandang rakyat adalah bagaimana kami s…
 2020 Mar 28 03:28:21	1	@sumvli sai corona virus volta colombia gold
 2020 Mar 28 03:28:21	0	"""It is our responsibility as Americans, business professionals and human beings to do everything we can to help wit… https://t.co/grnrmm9EW2"
 2020 Mar 28 03:28:21	2	RT @bernardopkuster: 2/2 O confinamento total é invenção chinesa e nunca fora praticado na história moderna. Os inimigos do povo dizem opta…
 2020 Mar 28 03:28:21	2	hirai momo... o resultado do seu exame acabou de sair, e foi indentificado que um novo vírus te infectou recentemen… https://t.co/5oX76EPN45
 2020 Mar 28 03:28:21	2	RT @CurlyJungleJake: amigos de todo el mundo. He estado hablando con noticias sobre el coronavirus, pero siempre en inglés. Me gustaría gra…
 2020 Mar 28 03:28:21	1	"RT @WhiteHouse: ""My Administration is actively planning the next phase in an all-out war against this horrible virus."" https://t.co/pqejbUi…"
 2020 Mar 28 03:28:21	1	RT @Mr_Ceyram: Imagine john has the virus. He travels to agbozume because the lockdown. He starts showing signs. There no correct means of…
 2020 Mar 28 03:28:21	1	@mskvsy ratti virus
 2020 Mar 28 03:28:21	1	"RT @TheSkandar: #ChineseVirus19

The Corona Virus travelled entire world from #Wuhan but it did not reached Beijing and Shanghai.

Can anyb…"
 2020 Mar 28 03:28:21	2	"RT @hermana_t: Anggota DPR RI Fraksi PDIP Imam Suroso, meninggal dunia di RSUP Dr Kariadi Semarang

“Pak Imam masuk RS dgn kategori PDP beb…"
 2020 Mar 28 03:28:21	0	RT @gaiathicy: pessoal acha que dia 31 o virus vai se autodestruir é
 2020 Mar 28 03:28:21	1	"RT @washingtonpost: G-7 failed to agree on statement after U.S. insisted on calling coronavirus outbreak ""Wuhan virus"" https://t.co/nGPhaM9…"
 2020 Mar 28 03:28:21	1	Govt shd keep the track of the people who fought off this VIRUS n came out.Their plasma could be used in other sick… https://t.co/OItVYBkiuP
 2020 Mar 28 03:28:21	2	Y tambien estara expuesto  en llevar el virus a toda su familia, lastimosamente no vivimos en un país de primer mun… https://t.co/vI3errj71O
 2020 Mar 28 03:28:21	2	RT @FabBallarini: Este virus de mierda nos hizo mejores humanos https://t.co/MHAdjtD1Hk
 2020 Mar 28 03:28:21	1	We feed our own Walmart trash meat in Tiger King and someone dared to call this fucked up Make America Not So Great… https://t.co/XbdfeONCsk
 2020 Mar 28 03:28:21	2	"RT @iloveyouIPOH: Tahukah kome. Marila sama sama mendoakan satu keluarga dari ipoh ni yang terkena covid19 sembuh sepenuhnya.

Positif betu…"
 2020 Mar 28 03:28:21	2	RT @FabBallarini: Este virus de mierda nos hizo mejores humanos https://t.co/MHAdjtD1Hk
 2020 Mar 28 03:28:21	1	RT @_FrankoJalisco_: @ElJulesOlivar We are inmmune because we survived  #borolavirus it’s the most dangerous virus 🦠 in the world
 2020 Mar 28 03:28:21	0	RT @knownforms: Shit. Just found out my 12 yo nephew in Denver has a 105 fever. Covid. His Dad, my brother, is an ER doc. JFC. This virus i…
 2020 Mar 28 03:28:20	0	"RT @vickytedije: 1. ¿Sirve el alcohol en gel? ¿Viaja por el aire el virus? ¿Usamos guantes? ¿Por dónde entra el virus?
NO TE TOQUES LA CARA…"
 2020 Mar 28 03:28:20	0	RT @VargasvilCol: Al médico samario que declaró dejar morir urubistas contagiados por el virus si caían en sus manos, que El Señor le perdo…
 2020 Mar 28 03:28:20	2	RT @franbsz: acabam os casos de corona vírus
 2020 Mar 28 03:28:20	2	"RT @NYTScience: In a desperate effort to help hospitalized coronavirus patients, doctors will begin treating them with ""convalescent plasma…"
 2020 Mar 28 03:28:20	1	"RT @Kingfreespeech: The Corona Virus Bill Gave:

$350,000,000 to illegals... for no reason

EXTRA $25,000,000 to congressional democrats...…"
 2020 Mar 28 03:28:20	2	RT @kermys4: Te hicieron conocer la CIUDAD CHINA DE WUHAN por el #CORONAVIRUS AHORA conoce la otra cara de esta bella ciudad que venció el…
 2020 Mar 28 03:28:20	1	RT @bambinanat: Being high maintenance with this virus is not fun 😭 I just want to go get my nails done
 2020 Mar 28 03:28:20	1	RT @choi_bts2: RJ is on the clinical thermometer 🌡 for the virus checking - from a TV news show.  @BTS_twt
 2020 Mar 28 03:28:20	2	RT @lilawasadiver: o pai da minha amiga de Goiana/PE tá na UTI em Recife em estado gravíssimo com corona vírus E A SECRETARIA DE SAÚDE DO E…
 2020 Mar 28 03:28:20	1	@PocorobaAlexa @jezzzini Jajajaaj siiii, me imaginé a los chinos decir: vamos a desatar un virus para que una blogg… https://t.co/oiTBK2JNtA
 2020 Mar 28 03:28:20	1	RT @AjazkhanActor: Yeh haal ho gaya hai aaj ki tarikh me ki corona virus hone par maa baap hi haat nhi laga rahe hai to please  ghr me rahe…
 2020 Mar 28 03:28:20	2	"RT @CNNSitRoom: ""We need help. We need leadership. And we need to put political differences aside and focus on the real enemy, and that's t…"
 2020 Mar 28 03:28:20	2	"RT @iloveyouIPOH: Tahukah kome. Marila sama sama mendoakan satu keluarga dari ipoh ni yang terkena covid19 sembuh sepenuhnya.

Positif betu…"
 2020 Mar 28 03:28:20	2	RT @patriciavargasq: Necesitamos saber qué cambió tanto en las últimas 24 horas repecto a este virus como para que el Gobierno haya decidid…
 2020 Mar 28 03:28:20	1	"RT @WhiteHouse: ""My Administration is actively planning the next phase in an all-out war against this horrible virus."" https://t.co/pqejbUi…"
date	label	text
 2020 Mar 28 03:28:32	1	RT @Marijoyceeee: wag nyo naman katakutan mga tao dito sa sampaloc! kahit na sobrang liit na bayan to hindi lahat ng tao dito may virus na…
 2020 Mar 28 03:28:32	2	RT @sumariumcom: 📌 Médicos y enfermeras en los abrumados hospitales del norte de Italia 🇮🇹 han acogido con beneplácito una leve estabilizac…
 2020 Mar 28 03:28:32	1	"RT @scenyor: Can we uninstall 2020 
and install it again?

This version has a virus."
 2020 Mar 28 03:28:32	0	RT @_angeldei: Ang dami kong nababasang theories na biochemical attack daw ang corona virus. Purposely daw ginawa ng China. What do you guy…
 2020 Mar 28 03:28:32	1	"RT @tom_trotts: Fox has fired @trish_regan for daring to tell the truth about Corona Virus and the media.

They've also moved @LouDobbs to…"
 2020 Mar 28 03:28:32	1	Russia no longer has the corona virus ’’under control’’! https://t.co/P6dXkAojU7
 2020 Mar 28 03:28:32	1	@SenadorVilma @ZekiHartBrker @neth_ortega2 @aldenrichards02 Sila ata ang dumadagdag sa virus
 2020 Mar 28 03:28:32	2	RT @FabBallarini: Este virus de mierda nos hizo mejores humanos https://t.co/MHAdjtD1Hk
 2020 Mar 28 03:28:32	2	"RT @FernandoCabulo3: Ué...
O coronavírus enterrou a Marielle ???
Descanse em paz moça , a esquerda te trocou por um vírus , mas vida que se…"
 2020 Mar 28 03:28:32	2	"RT @NYTScience: In a desperate effort to help hospitalized coronavirus patients, doctors will begin treating them with ""convalescent plasma…"
 2020 Mar 28 03:28:32	0	"RT @iloveyouIPOH: Tahukah kome. Marila sama sama mendoakan satu keluarga dari ipoh ni yang terkena covid19 sembuh sepenuhnya.

Positif betu…"
 2020 Mar 28 03:28:32	1	@iAnkurSingh @rajeev_mp @TheQuint @poonamjourno @Raghav_Bahl Why these journalists and the journals try to panic pu… https://t.co/cj6N5Qy9IB
 2020 Mar 28 03:28:32	1	RT @DavidZodda: 2. This virus does not discriminate with regards to age or health status. But it does have an affinity for us. Health care…
 2020 Mar 28 03:28:31	1	RT @BREWSRONE: corona virus got people being horny, depressed, creative and true alcoholics..im all 4
 2020 Mar 28 03:28:31	1	RT @GWillowWilson: So rude of this virus to hit during spring pollen season, forcing us all to wake up every morning and play 'regular alle…
 2020 Mar 28 03:28:31	1	"RT @gudogud: -A Thread-

'Teori Konspirasi Virus Corona (Covid-19), berasal dari Pasar Wuhan Atau Lab dekat pasar Wuhan? Atau mungkin senja…"
 2020 Mar 28 03:28:31	1	RT @chrislhayes: We are quite literally doing a worse job of containing the virus than any other country on earth.
 2020 Mar 28 03:28:31	1	RT @gaiathicy: pessoal acha que dia 31 o virus vai se autodestruir é
 2020 Mar 28 03:28:31	1	En una de las zonas más atacadas por el virus chino! https://t.co/Ydo4vLiQtS
 2020 Mar 28 03:28:31	2	RT @mjnblack: My friend just got laid off along with 400 other employees by dialing into a pre-recorded Zoom message. Her manager never eve…
 2020 Mar 28 03:28:31	1	RT @passion_Abrat: This virus will not touch my household in the name of Jesus ❤️❤️❤️
 2020 Mar 28 03:28:31	1	"@RGVzoomin Victims of ""Political Virus"" still roaming in social media. They must have to be quarantined...! with Big Stamp on their Face!"
 2020 Mar 28 03:28:31	1	@philipsknowlton Can we predict anything on an engineered virus?
 2020 Mar 28 03:28:31	2	"RT @FauzKhalid: Anyone found outside should be arrested and not assaulted 

It makes no sense to pretend to be stopping the spread of a vir…"
 2020 Mar 28 03:28:31	2	"RT @blogdokter: HOAX.

Nyemplungin Amoxicillin ke dalam tandon air tidak dapat digunakan untuk mencegah infeksi Corona.

Corona itu virus d…"
 2020 Mar 28 03:28:31	1	#coronavirus #CoronaLockdown #CoronaUpdate #news #breakingnews #manhattan #newyorkcity #newyork #westchester… https://t.co/JBnvnoHKff
 2020 Mar 28 03:28:31	2	Desgraça de corona vírus, quero sair nessa porra
 2020 Mar 28 03:28:31	2	RT @SolomonYue: China blames German Chancellor Merkel's Sept 2019 visit to #Wuhan for #WuhanVirus outbreak. #CCP really worries about the🌐d…
 2020 Mar 28 03:28:31	2	RT @RTELateLateShow: A beautiful version of The Parting Glass from @Hozier with a dedication to all the people who have lost their lives to…
 2020 Mar 28 03:28:31	2	RT @Chris_arnade: 4) Middle class: Stuck in smaller home with kids, grandparents, &amp; an odd hanger on they picked up along way. Most still h…
 2020 Mar 28 03:28:31	1	RT @muftimenk: Almighty. As more become infected with the virus, healthcare workers &amp; medical staff worldwide are working longer hours with…
 2020 Mar 28 03:28:31	2	"RT @uguelo: En Venezuela, antes del #coronavirus, mueren 1500 personas a diario, entre niños y ancianos. 
Los motivos, crisis humanitaria:…"
 2020 Mar 28 03:28:31	1	"#GodMorningSaturday
He is savior..

His alone power is sufficient to deal with All the dieseses like corona virus a… https://t.co/qLiKeqs8Ya"
 2020 Mar 28 03:28:31	1	RT @wojespn: Doris Burke joins The Woj Pod to reveal she's tested positive for the COVID-19 virus. She details her symptoms, her hospital t…
 2020 Mar 28 03:28:31	2	RT @tornicleto2: Toy jarto de las redes, jarto de los influencers de las redes, jarto de la mierda que publican, jarto del maldito virus, j…
 2020 Mar 28 03:28:31	1	RT @HajiMat5: Kesilapan besar yg dibuat oleh Tun M. Seorg Dr tak sepatutnya memandang remeh tentang virus https://t.co/47fgqQG0wK
 2020 Mar 28 03:28:31	2	"RT @PedritoExtranja: Descubren q el virus en Italia ya estaba presente desde el 1 de enero.
En Ecuador, la Andramuño juraba q la paciente c…"
 2020 Mar 28 03:28:31	2	RT @RicardoLombanaG: Qué dolor por los fallecidos y sus familias. Mañana puedes ser tú, puedo ser yo, puede ser cualquiera de nosotros porq…
 2020 Mar 28 03:28:31	1	@Not_A_Shammer @Sid_Dee_Love Ther r more cases gettin detected post d tests.. but d worry is Ther r a lot more !! U… https://t.co/IxggK5fVlq
 2020 Mar 28 03:28:31	0	Mikir berkali2 buat balik ke rumah, bukan takut kena korona trus mati, cuma takut kena korona trus nularin orang la… https://t.co/hyijfE0uwc
 2020 Mar 28 03:28:31	2	RT @seriousfunnyguy: UP folks, If you want FREE Temp check, Face Mask, Hand Gloves AND a free car wash before getting an opportunity to get…
 2020 Mar 28 03:28:31	1	RT @choi_bts2: RJ is on the clinical thermometer 🌡 for the virus checking - from a TV news show.  @BTS_twt
 2020 Mar 28 03:28:31	1	@MareaNocturna20 @marioraulnegri @PatoBullrich @mauriciomacri @MiguelPichetto el virus es la escusa cuando salgamos… https://t.co/8wpkJp8c8M
 2020 Mar 28 03:28:31	2	RT @thomassantanas: Corona vírus porque me fizeste uma piranha em cativeiro???
 2020 Mar 28 03:28:31	2	RT @WalshFreedom: FUCK Trump. 30-40 minutes into this stupid briefing and not one FUCKING word from him about all the Americans who are sic…
 2020 Mar 28 03:28:31	1	RT @AGHamilton29: No informed person who has followed this virus trajectory around the world actually believes this. I’ll leave it to other…
 2020 Mar 28 03:28:30	2	"RT @LorenzonItalo: Esses casos inflados de corona vírus me lembra aquela cena de Tropa de Elite.

- Morte na praia é afogamento, meu filho.…"
 2020 Mar 28 03:28:30	1	RT @choi_bts2: RJ is on the clinical thermometer 🌡 for the virus checking - from a TV news show.  @BTS_twt
 2020 Mar 28 03:28:30	2	RT @ChiefNGB: Thanks to the 12,300+ #NationalGuard men and women responding to this crisis across the nation! Know that what you do in your…
 2020 Mar 28 03:28:30	1	RT @ajdhenry: what do u get when u cross an extremely contagious sars virus with a society thats now half a century into open borders, hype…
 2020 Mar 28 03:28:30	2	"RT @michaelbirnbaum: Here's how Belgian media is describing the U.S.: ""In a country where most workers receive meager unemployment benefits…"
