date	label	text
 2020 Mar 26 01:17:11	1	"RT @zillyjunkie: Man! You people don’t get it!!!   Look in the mirror!!!

You Trump jealous haters can’t see straight!  You all make me sic…"
 2020 Mar 26 01:17:11	2	RT @roywoodjr: Would take an unprecedented level of media solidarity but When Trump avoids a reporter's question, the next reporter he choo…
 2020 Mar 26 01:17:11	0	RT @blakehounshell: A story that is not getting enough attention: The White House has yet to release disaster funds for New York, Californi…
 2020 Mar 26 01:17:11	2	RT @briantylercohen: The Trump campaign seriously just issued a cease and desist for this ad so I'm doing my part and sharing it as widely…
 2020 Mar 26 01:17:11	0	"RT @charliekirk11: Joe Biden just admitted on live TV that he met with a foreign leader in the midst of a campaign

Remember when Democrats…"
 2020 Mar 26 01:17:11	0	RT @Amy_Siskind: The Trump campaign just released a cease and desist letter demanding that TV stations immediately pull this @prioritiesUSA…
 2020 Mar 26 01:17:11	2	RT @AdamParkhomenko: The trump campaign sent a cease and desist letter to Priorities USA for this ad. So I’m retweeting it. https://t.co/0Q…
 2020 Mar 26 01:17:11	1	RT @DisavowTrump20: BREAKING: in a newly-released poll of the South Carolina U.S. Senate race, Democrat Jaime Harrison is polling within th…
 2020 Mar 26 01:17:11	2	RT @gatewaypundit: Obama Tells Americans to Stay Home For the Foreseeable Future After President Trump Says He Wants to Reopen the Country…
 2020 Mar 26 01:17:10	1	RT @DonnaGirard6: @iowa_trump @nypost https://t.co/wuKFLedSnK
 2020 Mar 26 01:17:10	1	RT @thedailybeast: “If it were up to me, and it’s not, I would stop putting those briefings on live TV,”  said MSNBC host Rachel Maddow on…
 2020 Mar 26 01:17:10	0	RT @ChrisLu44: BREAKING: Not only did the Trump team take part in a tabletop exercise on a pandemic before taking office, they were also gi…
 2020 Mar 26 01:17:10	1	RT @ryanobles: Here is @BernieSanders reacting to @AndersonCooper asking him about President Trump's prediction that churches will be packe…
 2020 Mar 26 01:17:10	1	RT @sahilkapur: The Trump campaign just released a cease and desist letter demanding that TV stations immediately pull this ad. https://t.c…
 2020 Mar 26 01:17:10	2	RT @tonyschwartz: Why in the world would Trump's approval ratings rise during this period? He has never been more incompetent.
 2020 Mar 26 01:17:10	2	RT @maddow: A 68 second snapshot of how the Trump presidency will be remembered. https://t.co/tIt1sTuuoI
 2020 Mar 26 01:17:10	2	RT @SXMProgress: “It’s really obscene the way [Trump] goes about every decision being a political calculation and how it impacts him person…
 2020 Mar 26 01:17:10	2	"RT @charliekirk11: Joe Biden just admitted on live TV that he met with a foreign leader in the midst of a campaign

Remember when Democrats…"
 2020 Mar 26 01:17:10	1	RT @TomJChicago: Trump’s lies &amp; treachery will kill more New Yorkers than Osama bin Laden. His delusional dementia babble a/b “the great jo…
 2020 Mar 26 01:17:10	1	RT @aravosis: Trump just went on a rant claiming the only reason medical experts and a bipartisan group of Members of Congress think it’s a…
 2020 Mar 26 01:17:10	1	"EXCLUSIVE: DML rips into #HillaryClinton over tweet attacking Trump.  #TeamDML
https://t.co/BJxMDP5u8C"
 2020 Mar 26 01:17:10	1	RT @thebradfordfile: Anyone else got the feeling that President Trump is the only guy in Washington who actually cares about the American w…
 2020 Mar 26 01:17:10	2	"@davidaxelrod @POTUS The press cannot seem to adjust to trump in any way.
I don’t think there has been a single par… https://t.co/ww8yFDmqxS"
 2020 Mar 26 01:17:10	2	RT @nilmoretto: Os EUA de Trump
 2020 Mar 26 01:17:10	2	RT @prioritiesUSA: Trump refused to take the threat of the coronavirus seriously, now he won’t take responsibility as his administration ha…
 2020 Mar 26 01:17:10	1	@jerrylmassey @____Roar____ @BigotedVsBigots @Jersey_Gulls I’m talking about now, if Obama was pres now &amp; doing as… https://t.co/PAbHWCvSnR
 2020 Mar 26 01:17:10	2	RT @PhilipRucker: If you’re a politician close to Trump it’s easy to get a coronavirus test, @eilperin @michaelscherer @seungminkim &amp; @jdaw…
 2020 Mar 26 01:17:10	2	RT @BoeEllie: Investigators Suspect Ivanka Trump Skimmed Millions From The 2016 Trump Inaugural Fund - Vote Blue News https://t.co/7dYZSffl…
 2020 Mar 26 01:17:10	0	RT @prioritiesUSA: Trump refused to take the threat of the coronavirus seriously, now he won’t take responsibility as his administration ha…
 2020 Mar 26 01:17:10	1	"RT @andraydomise: I say ""Capitalism is a death cult"" a lot, but I think we can safely put the DNC under that umbrella now. Trump is straigh…"
 2020 Mar 26 01:17:10	1	RT @fred_guttenberg: The Trump campaign seriously just issued a cease and desist for this ad so I'm doing my part and sharing it as widely…
 2020 Mar 26 01:17:10	2	RT @KennedyAlencar: Bolsonaro ficou falando sozinho no mundo. Que papelão. Nem Trump chega perto da irresponsabilidade. Comporta-se de modo…
 2020 Mar 26 01:17:10	2	"RT @hrenee80: Trump is his own political party. Everyone else can kick rocks as far as I’m concerned.
He’s the only one that the majority o…"
 2020 Mar 26 01:17:10	1	RT @aravosis: Trump just went on a rant claiming the only reason medical experts and a bipartisan group of Members of Congress think it’s a…
 2020 Mar 26 01:17:10	0	@NMalliotakis YES! Thank them ALL for putting their lives in danger working without proper protective masks &amp; gowns… https://t.co/Ixq9LUSKJT
 2020 Mar 26 01:17:10	1	RT @thebradfordfile: Anyone else got the feeling that President Trump is the only guy in Washington who actually cares about the American w…
 2020 Mar 26 01:17:10	2	RT @briantylercohen: The Trump campaign seriously just issued a cease and desist for this ad so I'm doing my part and sharing it as widely…
 2020 Mar 26 01:17:10	2	Trump has blood on his hands. Imagine being known as the president who destroyed many families because you could no… https://t.co/6UZrbyaw7U
 2020 Mar 26 01:17:10	0	"RT @JYSexton: Like other apocalyptic cults, the Cult of the Shining City is not afraid of mass death. 

They'll watch the stock market tick…"
 2020 Mar 26 01:17:10	1	"RT @charliekirk11: Joe Biden just admitted on live TV that he met with a foreign leader in the midst of a campaign

Remember when Democrats…"
 2020 Mar 26 01:17:10	0	RT @Amy_Siskind: The Trump campaign just released a cease and desist letter demanding that TV stations immediately pull this @prioritiesUSA…
 2020 Mar 26 01:17:10	2	RT @renato_mariotti: This is great news.  Why doesn't Trump make his hotels available in this time of crisis?  They have a lot of beds that…
 2020 Mar 26 01:17:10	1	RT @Amy_Siskind: The Trump campaign just released a cease and desist letter demanding that TV stations immediately pull this @prioritiesUSA…
 2020 Mar 26 01:17:10	1	RT @aravosis: Trump just went on a rant claiming the only reason medical experts and a bipartisan group of Members of Congress think it’s a…
 2020 Mar 26 01:17:10	2	@maddow Has Trump yet?
 2020 Mar 26 01:17:10	2	@admiralonline @MrUpward I can actually have a little empathy for Trump on those statements...he's right but its no… https://t.co/geTdSFKCIo
date	label	text
 2020 Mar 26 01:17:16	1	RT @sahilkapur: The Trump campaign just released a cease and desist letter demanding that TV stations immediately pull this ad. https://t.c…
 2020 Mar 26 01:17:16	2	RT @annekbrooks: @ChrisCuomo The only state that’s done a ton of testing is New York, and that’s without help from the federal government.…
 2020 Mar 26 01:17:16	2	RT @stuartathompson: Trump wants everyone mingling by Easter. So @NickKristof and I worked with two epidemiologists and two mathematicians…
 2020 Mar 26 01:17:16	2	RT @prioritiesUSA: Trump refused to take the threat of the coronavirus seriously, now he won’t take responsibility as his administration ha…
 2020 Mar 26 01:17:16	0	"RT @DerekSheen: Trump Supporters: Stop calling us Nazis!
Also Trump Supporters: The elderly, invalid and weak are non-essential  and should…"
 2020 Mar 26 01:17:16	2	@mnvixen52 @kthalps @ReadeAlexandra yeah let´s not even discuss how bad the dem nominee is NOT EVEN DURING THE PRIM… https://t.co/KmeIG7E36V
 2020 Mar 26 01:17:15	2	"RT @ajplus: Apple says it is sourcing 10M masks from its supply chain to donate to the U.S., and ""millions"" more for other countries.

The…"
 2020 Mar 26 01:17:15	2	RT @MMFlint: URGENT! The multi-trillion dollar bill Congress is voting on in the next hours is a MASSIVE thievery that, as Governor Cuomo j…
 2020 Mar 26 01:17:15	2	RT @JoeBiden: Dr. Fauci should be on TV a lot more than President Trump. https://t.co/Q6Oa9kGCZr
 2020 Mar 26 01:17:15	2	RT @stuartpstevens: Finally made myself listen to entire Trump presser. I know this has been said before but our system is just not designe…
 2020 Mar 26 01:17:15	2	President Donald J. Trump Approves North Carolina’s Disaster Declaration https://t.co/FTDtTeIaWX
 2020 Mar 26 01:17:15	2	No hike today or yesterday. STAY HOME DIANE! Don’t be Trump. We’re ALL frustrated &amp; anxious right now. Routines are… https://t.co/iyYG3lGcE7
 2020 Mar 26 01:17:15	2	RT @BreitbartNews: The Establishment Media's Trump Derangement Syndrome hits a new low. https://t.co/lZYxxvprqX
 2020 Mar 26 01:17:15	2	RT @PalmerReport: Donald Trump goes berserk after CNN reveals just how bad of shape he’s in https://t.co/XiB3m6aQGA
 2020 Mar 26 01:17:15	1	RT @Amy_Siskind: The Trump campaign just released a cease and desist letter demanding that TV stations immediately pull this @prioritiesUSA…
 2020 Mar 26 01:17:15	2	RT @andrefran: “Quanto mais intenso for nosso compromisso com o isolamento social, mais vidas podemos salvar”. Donald Trump 🇺🇸
 2020 Mar 26 01:17:15	1	"RT @BlackJesuscom: #maddow #msnbc #cnn Dodo birds of a feather = Ron DeSantis 
opens $12 million TV ad campaign, highlights Trump support
h…"
 2020 Mar 26 01:17:15	2	RT @BirdExecutive: She said “fever” and trump was OUT of there lmaoo https://t.co/WCVeDJ9Rpd
 2020 Mar 26 01:17:15	2	"RT @donwinslow: Dr. Fauci just said to @ChrisCuomo on @CNN ""You don't set the timetable. The virus sets the timeline.""

Ok, Dr. Fauci. 

Th…"
 2020 Mar 26 01:17:15	2	RT @H_MitchellPhoto: When tRump sacrificed the lives of the Kurds and the people of Puerto Rico, I didn’t realize that he was just practici…
 2020 Mar 26 01:17:15	2	RT @jsolomonReports: Breaking: Bahrain says drug touted by Trump as possible treatment for coronavirus is working effectively on its patien…
 2020 Mar 26 01:17:15	2	RT @DisavowTrump20: BREAKING: in a newly-released poll of the South Carolina U.S. Senate race, Democrat Jaime Harrison is polling within th…
 2020 Mar 26 01:17:15	2	RT @stuartathompson: Trump wants everyone mingling by Easter. So @NickKristof and I worked with two epidemiologists and two mathematicians…
 2020 Mar 26 01:17:15	1	RT @fred_guttenberg: The Trump campaign seriously just issued a cease and desist for this ad so I'm doing my part and sharing it as widely…
 2020 Mar 26 01:17:15	1	RT @Amy_Siskind: The Trump campaign just released a cease and desist letter demanding that TV stations immediately pull this @prioritiesUSA…
 2020 Mar 26 01:17:15	2	RT @RadioFreeTom: It was an NSC report done in 2016 and given to the new administration. But Trump is now on his *sixth* National Security…
 2020 Mar 26 01:17:15	0	Thank you for your generosity, @FourSeasons!  I hope more businesses like yourselves step up and fill the void that… https://t.co/QASb3cIASM
 2020 Mar 26 01:17:15	2	RT @tracybeanz: Many people saying “trust Trump”. I trust our President with many things, but the passage of this so called “stimulus” bill…
 2020 Mar 26 01:17:15	2	RT @DanineRickman: Shes worried about illegal immigrants, what about the Americans whos suicide rate will increase due to stress for money,…
 2020 Mar 26 01:17:15	2	RT @bing2019: @ddiamond @nahaltoosi Trump should be in PRISON.
 2020 Mar 26 01:17:15	2	RT @dcpoll: Exclusive: The Trump administration slashed staff by more than two-thirds at CDC operating inside China, as part of a larger ro…
 2020 Mar 26 01:17:15	1	RT @joncoopertweets: The Trump campaign issued a cease and desist letter demanding that TV stations stop airing this ad. Watch it and you’l…
 2020 Mar 26 01:17:15	2	RT @tribelaw: Taking Trump’s advice can kill. It already has. The man is lethal.
 2020 Mar 26 01:17:15	2	RT @emptywheel: As you read about how Trump failed to follow the pandemic playbook--which offered yes or no questions to answer with proper…
 2020 Mar 26 01:17:15	1	RT @sahilkapur: The Trump campaign just released a cease and desist letter demanding that TV stations immediately pull this ad. https://t.c…
 2020 Mar 26 01:17:15	2	RT @KamVTV: Trump: A prolonged nation wide  shutdown could lead to increase in suicide. Media criticized his statement, claiming “no eviden…
 2020 Mar 26 01:17:15	1	RT @AdamParkhomenko: The trump campaign sent a cease and desist letter to Priorities USA for this ad. So I’m retweeting it. https://t.co/0Q…
 2020 Mar 26 01:17:15	1	RT @AdamParkhomenko: The trump campaign sent a cease and desist letter to Priorities USA for this ad. So I’m retweeting it. https://t.co/0Q…
 2020 Mar 26 01:17:15	2	RT @DefenseBaron: When nobody follows, you’re not leading anyone. My piece earlier today: Trump Could Have Led the World Against the #Coron…
 2020 Mar 26 01:17:15	2	RT @allantercalivre: Após falar a mesma coisa que @jairbolsonaro acerca do vírus chinês, aprovação de TRUMP alcance nível recorde desde 201…
 2020 Mar 26 01:17:15	2	RT @Mediaite: Stunning Poll Finds 60 Percent of Americans Approve of Trump's Coronavirus Response https://t.co/4ZmdVWoBWJ
 2020 Mar 26 01:17:15	2	RT @TVietor08: Trump's Easter deadline to get people back to work is 100% tied to his reelection. He tweeted as much! Watch him unravel as…
 2020 Mar 26 01:17:15	2	@forwardarc @PoliticalBee @HuffPostPol Ok You and your buddy Trump go first.
 2020 Mar 26 01:17:15	0	@PNWWestCoast @B52Malmet Not borders on criminal, is criminal. Trump et al. violated human rights, IMO.
 2020 Mar 26 01:17:15	0	RT @TitusNation: Trump is trying to stop this ad in court. An ad that is actually him talking. Here.
 2020 Mar 26 01:17:15	1	RT @fred_guttenberg: The Trump campaign seriously just issued a cease and desist for this ad so I'm doing my part and sharing it as widely…
 2020 Mar 26 01:17:15	2	RT @EricIdle: How very kind of Donald Trump to offer the many now empty Trump hotels to provide beds for desperately needy coronavirus pati…
 2020 Mar 26 01:17:15	2	RT @nahaltoosi: SCOOP: We obtained the detailed National Security Council “pandemic response playbook” left by the Obama team for the Trump…
 2020 Mar 26 01:17:15	2	RT @PhilEhr: Why can I defeat Matt Gaetz in November? I have 26 years of active duty Naval experience and I know the benefits of leadership…
 2020 Mar 26 01:17:15	2	"RT @MarlonRl42: @USEmbCuba Ehhh,embajador,cónsul,o quien seas. ¿el CORONAVIRUS te afectó el cerebro?
¿No te haz dado cuenta todavía en el a…"
 2020 Mar 26 01:17:15	0	"So, I guess we can assume that the Trump-haters will refuse the funds coming their way?

Just give it to a Patriot… https://t.co/8zjBKgdNDL"
 2020 Mar 26 01:17:15	2	RT @WalshFreedom: Over 66,000 Americans infected with the virus, almost 1,000 Americans dead, doctors &amp; nurses on the front lines exhausted…
 2020 Mar 26 01:17:15	1	RT @sahilkapur: The Trump campaign just released a cease and desist letter demanding that TV stations immediately pull this ad. https://t.c…
 2020 Mar 26 01:17:15	2	"RT @w_terrence: JUAN WILLIAMS IS CRAZY!!

He said President Trump must be held accountable for the Coronavirus 

IS HE STUPID? China should…"
 2020 Mar 26 01:17:15	2	RT @ChrisLu44: BREAKING: Not only did the Trump team take part in a tabletop exercise on a pandemic before taking office, they were also gi…
 2020 Mar 26 01:17:15	2	RT @SaraGideon: One Bath Iron Works employee has already tested positive for #COVID19. The Trump administration needs to extend BIW’s contr…
 2020 Mar 26 01:17:14	1	@SenSchumer Chuck, you can’t fool everyone!  We would have had it days ago if you and Nancy didn’t tru to slip EVER… https://t.co/lM6DmXmHAS
 2020 Mar 26 01:17:14	2	"RT @LizForTX8: 3 takeaways from today's briefing:

1) Trump still refuses to use the Defense Production Act to obtain needed supplies;

2)…"
 2020 Mar 26 01:17:14	2	"RT @JuliaDavisNews: Pence: ""You don't need a mask.""
Trump: ""It's a little like the regular flu.""
Putin: https://t.co/UNjqA94nTO"
 2020 Mar 26 01:17:14	2	RT @MollyJongFast: I watch these trump pressers and I know less after than I did before.
 2020 Mar 26 01:17:14	0	@worstvice @Hi_IQ_Trump @FAIRImmigration @EpochTimes What? About sex? Nothing I said is debatable.
 2020 Mar 26 01:17:14	2	"@realDonaldTrump @PooberKitty Can’t wait to go back to work!   Thank you, President Trump!!!  🇺🇸🇺🇸🇺🇸

American Prod… https://t.co/GqlGjhPtgT"
 2020 Mar 26 01:17:14	2	RT @ShantiPixie: @dwatchorn @tvcritics @mickmca32 Ok, there's a marked difference there. Trump and Boris have very different policies and o…
 2020 Mar 26 01:17:14	2	"RT @RyanAFournier: President Trump should not sign this bill if it includes the following: 

- $25M for the Kennedy Center
- $350M for Migr…"
 2020 Mar 26 01:17:14	2	@milesparker @nandorvila She has a history of lies and worshipping Putin...aka team Trump.
 2020 Mar 26 01:17:14	2	RT @DineshDSouza: What “stunning” means, in this context, is “in view of the sustained media attack.” The writer is stunned that Trump once…
 2020 Mar 26 01:17:14	2	RT @middleageriot: At his daily coronavirus press conference, Donald Trump lied, misled, distorted, obfuscated, flip-flopped, lied about fl…
 2020 Mar 26 01:17:14	2	RT @FrankFigliuzzi1: Outrage: US officials shared intel with missing FBI agent’s family concluding he died in Iran. Family accepts it.Trump…
 2020 Mar 26 01:17:14	1	"RT @charliekirk11: Joe Biden just admitted on live TV that he met with a foreign leader in the midst of a campaign

Remember when Democrats…"
 2020 Mar 26 01:17:14	2	RT @NotDarkYet5: My sister, a critical care nurse, asked me today to help raise her children if she dies. She said they are re-using masks…
 2020 Mar 26 01:17:14	2	"RT @COsweda: The timeline that claims Trump botched his response shows that the CDC issue a travel advisory to Wuhan on January 6.

That's…"
 2020 Mar 26 01:17:14	2	RT @guycecil: From the beginning of the coronavirus outbreak, Donald Trump has repeatedly misled the American people &amp; exposed us to unnece…
 2020 Mar 26 01:17:14	2	"RT @harrylitman: #erwinchemerinsky in @latimesopinion : ""If state and local governments wish to continue their health restrictions, they ma…"
 2020 Mar 26 01:17:14	2	RT @ddiamond: EXCLUSIVE: White House national security officials prepared a “pandemic playbook” — a step-by-step guide to ensure testing, c…
 2020 Mar 26 01:17:14	0	"RT @sunnyjamie: If PRES TRUMP gets this bill and it includes pay raises for ""them"" and millions$ more for their misc ecpenses, etc. I pray…"
 2020 Mar 26 01:17:14	2	RT @ChrisLu44: BREAKING: Not only did the Trump team take part in a tabletop exercise on a pandemic before taking office, they were also gi…
 2020 Mar 26 01:17:14	2	RT @curtisisbooger: So does Donald Trump. https://t.co/STQpbeipE7
 2020 Mar 26 01:17:14	2	RT @renato_mariotti: Why aren’t Trump’s hotels doing the same thing?
 2020 Mar 26 01:17:14	2	RT @Hope012015: Trump’s Most Dangerous Tweet Today, We’re Not Playing Around Anymore https://t.co/VGJWdckPJY via @NicoleJames
 2020 Mar 26 01:17:14	2	"RT @naretevduorp: Trump briefing summary:

""The system was broken when I got here.""

Reality: He fired the Pandemic Respond Team.

""We're d…"
 2020 Mar 26 01:17:14	2	RT @PhilEhr: Why can I defeat Matt Gaetz in November? I have 26 years of active duty Naval experience and I know the benefits of leadership…
 2020 Mar 26 01:17:14	2	RT @zoesinger: @5HorseSquad1 @Sindrake @sherry2diamond @thejmmyv @trump_assistant @NoLongerIgnored @LetRChildrenGo @CraigRSawyer @POTUS @PO…
 2020 Mar 26 01:17:14	2	@ScottAdamsSays Trump proved this in the early 90s when his casino's went bankrupt. They had to cater to him to try… https://t.co/nBlJmpXhuK
 2020 Mar 26 01:17:14	0	RT @jbouie: read this and remember that trump is holding up aid to new york out of spite over criticism from the state’s leadership
 2020 Mar 26 01:17:14	2	Trump is soon going to be overwhelmed by this - and swept away. https://t.co/CDQP2njIYQ
 2020 Mar 26 01:17:14	2	RT @EricIdle: How very kind of Donald Trump to offer the many now empty Trump hotels to provide beds for desperately needy coronavirus pati…
 2020 Mar 26 01:17:14	2	RT @jennycohn1: Trump is deliberately withholding existing ventilators &amp; refuses to order production of more. His supporters have been cond…
 2020 Mar 26 01:17:14	2	@JaJasTweets @RebelACole @GovSisolak @DonaldJTrumpJr @LoriinUtah @parscale @charliekirk11 @TomFitton @TuckerCarlson… https://t.co/KBoc54nmAr
 2020 Mar 26 01:17:14	1	"RT @RealCandaceO: Democrats have EXPLOITED a virus to:

-Release criminals
-Withhold respirators to try to pass no ID voter legislation
-Ki…"
 2020 Mar 26 01:17:14	2	"RT @RealCandaceO: Democrats have EXPLOITED a virus to:

-Release criminals
-Withhold respirators to try to pass no ID voter legislation
-Ki…"
 2020 Mar 26 01:17:14	0	"Williamsburg, OH
Population: 2,554
Population Density: 1,010 people per sq mile 
County: Clermont
County 2016 Elect… https://t.co/jivb59lcss"
 2020 Mar 26 01:17:14	2	RT @COsweda: And the press was fooled into becoming a ping pong match as it bounced back and forth to try and remain critical of all of Tru…
 2020 Mar 26 01:17:14	2	@Nautilus916 @peterdaou All you can do is help Trump with that tactic.
 2020 Mar 26 01:17:14	2	RT @sarahkendzior: Why is Trump -- a narcissistic germophobe who has long refused to shake hands for fear he'll contract disease -- so sang…
 2020 Mar 26 01:17:14	2	"RT @tburages: Trump just revealed why he has not yet invoked the Defense Production Act. He said, ""It's a great point of leverage. It's a g…"
 2020 Mar 26 01:17:14	2	"RT @CREWcrew: Congress had to specifically ban the president's family from getting stimulus funds. 

Why? His blatant profiteering might ha…"
 2020 Mar 26 01:17:14	2	RT @1776Stonewall: No one handles the corrupt media like President Trump https://t.co/iSYPlhjsrW
 2020 Mar 26 01:17:14	1	RT @KatieHill4CA: Watch this ad before Trump’s corrupt courts try to take it down.
date	label	text
 2020 Mar 26 01:17:19	2	RT @FrankFigliuzzi1: Outrage: US officials shared intel with missing FBI agent’s family concluding he died in Iran. Family accepts it.Trump…
 2020 Mar 26 01:17:19	0	World Health Organization director praises Trump's leadership in response to coronavirus pandemic https://t.co/OTEwRUD4WQ #FoxNews
 2020 Mar 26 01:17:19	2	RT @stuartathompson: Trump wants everyone mingling by Easter. So @NickKristof and I worked with two epidemiologists and two mathematicians…
 2020 Mar 26 01:17:19	2	RT @tonyschwartz: Why in the world would Trump's approval ratings rise during this period? He has never been more incompetent.
 2020 Mar 26 01:17:19	0	The Trump administration axed the executive branch team responsible for coordinating a response to a pandemic and d… https://t.co/h7eSDoa0X7
 2020 Mar 26 01:17:19	2	"RT @GregAbbott_TX: GREAT NEWS. 

President Trump just granted a Major Disaster Declaration for Texas. 

This will expand the resources avai…"
 2020 Mar 26 01:17:19	2	RT @clmazin: There *was* a way for us to combat COVID and not shut the economy down. Trump was told about the disease in January. He could…
 2020 Mar 26 01:17:19	2	RT @nosferatun: Los laboratorios Roche en USA acaban de anunciar junto al presidente Trump q ya tienen la vacuna al virus, lista para el.pr…
 2020 Mar 26 01:17:19	2	RT @Western2A: Prepare your hearts &amp; minds. It is only months before the election. Our focus and energy must be aligned aggressively with r…
 2020 Mar 26 01:17:19	1	RT @sahilkapur: The Trump campaign just released a cease and desist letter demanding that TV stations immediately pull this ad. https://t.c…
 2020 Mar 26 01:17:19	1	"RT @charliekirk11: Joe Biden just admitted on live TV that he met with a foreign leader in the midst of a campaign

Remember when Democrats…"
 2020 Mar 26 01:17:19	1	RT @thehill: Trump campaign threatens legal action against television stations in key battleground states over liberal super PAC ad https:/…
 2020 Mar 26 01:17:19	2	RT @JLCauvin: God only brought one guy back from the dead on Easter. Trump is here to bring back the whole economy on Easter 2020. Enjoy th…
 2020 Mar 26 01:17:19	2	"RT @RLTW797: LA Times Report Reveals It’s Barack Obama’s Fault There’s a Shortage of N95 Respirator Masks
It was Obama who failed to reorde…"
 2020 Mar 26 01:17:19	2	RT @An0n661: She’s been pretty vocal about Trump, no? #QANON
 2020 Mar 26 01:17:19	2	"RT @JoeNBC: Trump allies attacking Biden on his gaffes has never made sense. 
This clip shows why. https://t.co/x29f6ui38C"
 2020 Mar 26 01:17:19	2	RT @prioritiesUSA: Trump refused to take the threat of the coronavirus seriously, now he won’t take responsibility as his administration ha…
 2020 Mar 26 01:17:19	2	RT @ngelvsworld: The fact that Cardi B flawlessly covered the topics of privilege, out of touch celebrity culture, flaws in Trump's respons…
 2020 Mar 26 01:17:19	2	RT @DLoesch: Press tried to get Fauci on WHO politicization by China (WHO does China’s bidding) and Fauci couldn’t get away from the podium…
 2020 Mar 26 01:17:19	2	"RT @likebutterfield: Priorities USA Action is responsible for the content of this ad.

Donald Trump is responsible for the consequences of…"
 2020 Mar 26 01:17:19	2	"RT @maddow: ""During these briefings, Trump has lied that the virus is 'something that we have tremendous control over'."" 

""He has promoted…"
 2020 Mar 26 01:17:19	2	RT @AynRandPaulRyan: Trump bitches out yet another reporter instead of answering her very direct, very legit question: are you linking the…
 2020 Mar 26 01:17:19	2	RT @ddiamond: EXCLUSIVE: White House national security officials prepared a “pandemic playbook” — a step-by-step guide to ensure testing, c…
 2020 Mar 26 01:17:19	1	You're a big free speech guy right. @LewisForMN ? How do you feel about the Trump campaign sending a cease and desi… https://t.co/746n2dn6Wl
 2020 Mar 26 01:17:19	2	RT @SansMerci89: 45 is inhuman. Please, for the love of mankind, #RemoveTrumpToday. His base is not afraid of this move, you all want to kn…
 2020 Mar 26 01:17:19	1	RT @Amy_Siskind: The Trump campaign just released a cease and desist letter demanding that TV stations immediately pull this @prioritiesUSA…
 2020 Mar 26 01:17:19	1	RT @sahilkapur: The Trump campaign just released a cease and desist letter demanding that TV stations immediately pull this ad. https://t.c…
 2020 Mar 26 01:17:19	0	@althiaraj If Trump is really a billionaire(??)the $250.000 salary he donates to charity, (and the benefit of claim… https://t.co/8BnpqRe6At
 2020 Mar 26 01:17:19	1	RT @sahilkapur: The Trump campaign just released a cease and desist letter demanding that TV stations immediately pull this ad. https://t.c…
 2020 Mar 26 01:17:19	2	"RT @JoeBiden: ""If the administration had reacted to the ventilator shortage in February, a private sector effort starting now might have ma…"
 2020 Mar 26 01:17:19	2	RT @ArchKennedy: The fact is, President @realDonaldTrump has been very effective at calling out the lying liberal mainstream media, renderi…
 2020 Mar 26 01:17:19	1	RT @briantylercohen: The Trump campaign seriously just issued a cease and desist for this ad so I'm doing my part and sharing it as widely…
 2020 Mar 26 01:17:18	2	RT @jaketapper: Just complete and utter nonsense. We’re reporting on what top health officials IN THE TRUMP ADMINISTRATION are saying so as…
 2020 Mar 26 01:17:18	2	"RT @likebutterfield: Priorities USA Action is responsible for the content of this ad.

Donald Trump is responsible for the consequences of…"
 2020 Mar 26 01:17:18	2	RT @JoyceWhiteVance: The outgoing Obama team gave the Trump team a pandemic playbook. If they’d followed it, the guidance questions would h…
 2020 Mar 26 01:17:18	2	RT @Acosta: During this briefing, Trump has ripped NATO and the press and has just boasted about the “wall.” Yes, he does this at his ralli…
 2020 Mar 26 01:17:18	0	@GovRonDeSantis @realDonaldTrump You are incompetent just like trump people will die in Florida they can blame you
 2020 Mar 26 01:17:18	2	Cuando uno dice que escoger a un mal líder puede implicar la muerte de personas hay quienes lo tildan a uno de loco… https://t.co/IcyzKyOOPi
 2020 Mar 26 01:17:18	2	RT @CABrown1031: Watch Trump!  He’s talking to all of us! https://t.co/5l1BczB5ID
 2020 Mar 26 01:17:18	2	RT @ddiamond: EXCLUSIVE: White House national security officials prepared a “pandemic playbook” — a step-by-step guide to ensure testing, c…
 2020 Mar 26 01:17:18	2	"RT @Rasmussen_Poll: ICYMI: The Media

Voters Don't Trust Political News, Say Most Reporters Want To Stop Trump.

Only Democratic voters bel…"
 2020 Mar 26 01:17:18	2	RT @FullFrontalSamB: Trump wants to open up the nation by Easter because he clearly observes Christian holidays. For example, he gave up yo…
 2020 Mar 26 01:17:18	0	"RT @hrenee80: Tell me, how and why the hell does incentivizing voter fraud end up in the pandemic bill?

Desperate times call for desperate…"
 2020 Mar 26 01:17:18	1	RT @AdamParkhomenko: The trump campaign sent a cease and desist letter to Priorities USA for this ad. So I’m retweeting it. https://t.co/0Q…
 2020 Mar 26 01:17:18	1	RT @fred_guttenberg: The Trump campaign seriously just issued a cease and desist for this ad so I'm doing my part and sharing it as widely…
 2020 Mar 26 01:17:18	2	RT @jsolomonReports: Breaking: Bahrain says drug touted by Trump as possible treatment for coronavirus is working effectively on its patien…
 2020 Mar 26 01:17:18	2	Shame on you Democratic House. You are all out of a job soon. We have people w/o income and you want things that ha… https://t.co/2WSlxr4RL2
 2020 Mar 26 01:17:18	2	RT @realDonaldTrump: https://t.co/U6l7jrRQMW
